pKa,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_barbitur,fr_benzene,fr_bicyclic,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Dataset
-1.62,0.263431498,213.216,204.144,213.0658539,78,0.329775992,-0.617496543,0.617496543,0.329775992,16.48063129,10.22292797,2.226505134,-2.012437805,2.103608212,-2.405120427,5.753194182,-0.867346369,2.666147643,577.9788966,11.12095586,8.36869123,8.36869123,7.7876937,4.931701915,4.931701915,3.583609653,3.583609653,2.657435778,2.657435778,1.889544152,1.889544152,-2.36,7740.566269,8.909124352,3.064489165,1.03743488,91.15051562,5.207253025,0,0,0,11.03340144,11.03340144,5.207253025,0,4.730407642,0,24.26546827,0,28.99587592,0,14.66806831,22.06680287,0,0,0,0,0,53.73818957,0,9.460815284,0,0,0,5.207253025,0,5.207253025,0,48.53093655,0,22.06680287,51.05,0,10.41450605,0,22.06680287,9.460815284,0,48.53093655,0,0,0,1.871481481,0,0,22.03148148,1.888703704,0,13.875,0,0,0,0,16,1,4,0,0,0,2,1,3,2,1,4,0,0,0,0,3,1.1512,57.7935,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.44,0.569096734,162.237,154.173,162.0371967,54,0.235270085,-0.199258317,0.235270085,0.199258317,32.1169201,10.20747209,1.980919154,-1.887078644,2.083901445,-2.039174451,7.796127212,-0.394044123,2.828901216,383.9744463,7.681798276,5.911315211,6.805742402,5.360173345,3.461640669,3.908854265,2.430824193,2.912629881,1.644290391,1.905164988,1.104535754,1.299522776,-1.02,487.8529731,6.67541906,2.54834658,1.2144923,70.4877823,0,0,0,10.5426607,0,0,0,0,4.983978521,0,24.76152328,12.13273414,17.51895835,0,4.983978521,23.53171408,0,0,0,5.025959979,0,36.39820241,0,4.983978521,0,0,12.62878915,0,0,0,0,41.42416239,0,10.90292493,14.14,0,0,0,0,10.5426607,5.386224214,0,30.33183534,23.67913474,0,0,4.204727261,3.153873457,2.105555556,1.125,0,12.13306595,0,0,0,0,11,1,1,0,0,0,1,1,2,1,1,2,0,0,0,0,2,1.9426,47.7557,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.42,0.387007027,126.204,118.14,126.0371967,42,0.236204005,-0.196100794,0.236204005,0.196100794,32.11692041,10.49006668,1.926011067,-1.856744126,1.92498304,-2.280445437,7.796169241,-0.708109136,3.134861511,164.6383389,5.983127663,4.703828268,5.598255459,3.804530453,2.441301215,2.888514811,1.669742067,2.127940956,1.02745052,1.491991772,0.514346926,0.667079889,-0.5,72.49526583,5.633333333,2.17867036,1.010204082,54.38103136,0,7.047671983,6.196843572,5.025959979,0,0,0,0,4.567099648,0,12.62878915,6.066367068,12.13273414,0,4.567099648,12.62878915,0,0,7.047671983,5.025959979,0,24.39594478,0,4.567099648,0,0,12.62878915,0,7.047671983,0,0,29.42190476,0,0,3.88,0,0,0,0,5.025959979,0,0,36.01071641,12.62878915,0,1.947530864,4.160771605,0,0.979166667,0,0,5.880123457,1.960648148,0,1.960648148,0.166666667,8,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0.7998,34.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.3,0.525708259,126.135,118.071,126.0549549,48,0.413952108,-0.456704924,0.456704924,0.413952108,16.65534241,10.4867762,2.034809404,-1.889624103,1.937415269,-2.390904036,4.986705425,-0.887439554,3.006524007,200.004278,6.690234444,5.112076558,5.112076558,4.342535255,2.584910096,2.584910096,1.567206913,1.567206913,1.000363743,1.000363743,0.573697998,0.573697998,-1.25,130.6510251,5.879032258,2.347633136,1.103100951,53.08778218,5.106527395,7.109797541,0,6.196843572,0,5.879988336,4.837588584,0,0,0,0,6.066367068,10.79677471,6.066367068,14.67452362,0,0,0,0,0,7.109797541,24.39594478,5.879988336,9.567996226,0,5.879988336,0,12.21632494,0,0,0,24.39594478,0,0,33.34,0,0,5.879988336,0,0,11.84020518,24.39594478,0,0,9.944115979,1.263888889,0,4.71162037,8.948472222,0,0.097222222,5.039259259,1.62037037,0,1.485833333,0.166666667,9,1,3,0,0,0,0,1,1,2,1,3,1,0,0,0,1,-0.2619,30.8058,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.22,0.476943745,112.177,106.129,112.0215466,36,0.23474525,-0.206109985,0.23474525,0.206109985,32.11691984,10.51292218,1.824239113,-1.731178977,1.896730229,-1.992591079,7.796069639,-0.425655138,3.02146531,138.0075042,5.112884175,3.756614672,4.651041863,3.39384685,2.050957067,2.498170662,1.247811491,1.729617179,0.692646523,0.970817166,0.383862149,0.544464045,-0.5,47.19725257,4.653846154,1.98,1.197777778,47.80611776,0,0,6.196843572,5.025959979,0,0,0,4.983978521,0,0,12.62878915,6.066367068,12.13273414,0,4.983978521,12.62878915,0,0,0,5.025959979,0,24.39594478,0,4.983978521,0,0,12.62878915,0,0,0,0,29.42190476,0,0,14.14,0,0,0,0,5.025959979,0,0,24.39594478,17.61276767,0,0,4.02882716,2.895447531,0.891203704,0,0,5.737762346,1.835648148,0,0,0,7,1,1,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0.7894,30.2497,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.97,0.501866514,268.253,254.141,268.1040303,102,0.391534037,-0.481808199,0.481808199,0.391534037,16.5422119,10.17005669,2.356773068,-2.120117486,2.3096815,-2.239512123,5.747833236,-0.378496987,2.023467355,615.2309734,13.56854962,9.892494772,9.892494772,9.096555451,5.785215174,5.785215174,4.409512443,4.409512443,3.159102578,3.159102578,2.21589514,2.21589514,-1.97,32508.12398,12.08381635,4.296921423,1.874329025,106.8461601,20.05644514,18.65918763,0,11.16387794,5.879988336,5.948339281,10.30076712,9.967957042,0,0,4.983978521,0,6.420821623,12.71084835,25.04042366,17.11221722,0,14.53505669,0,24.85665557,12.34054944,6.327320075,5.879988336,10.717646,5.948339281,5.879988336,0,48.66945361,4.736862954,0,12.64872279,6.327320075,0,11.16387794,140.79,18.43583395,10.21305479,23.9519103,12.06799884,0,6.327320075,4.567099648,0,14.95193556,15.57705783,7.07297997,0,10.53677705,28.45951683,6.14932146,-0.136567408,0,-0.150372732,-0.264988505,0,0.5,19,6,9,0,1,1,0,2,2,8,4,9,2,0,1,1,3,-1.8261,61.7805,0,2,2,1,0,4,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.71,0.571121666,159.188,150.116,159.0684139,60,0.250249269,-0.311346925,0.311346925,0.250249269,16.13952314,10.19580662,1.948880891,-2.014211878,2.082576253,-2.141409431,5.780097883,0.906162606,3.005244076,470.4674283,8.552041764,6.819563501,6.819563501,5.7876937,3.836585208,3.836585208,2.789403721,2.789403721,2.034157388,2.034157388,1.325506497,1.325506497,-1.57,770.0015849,7.099295166,2.48251405,0.925010484,70.06915133,4.567099648,0,0,0,5.559266895,0,4.794537184,0,0,0,18.19910121,17.51895835,13.11403905,5.516700718,0,10.90292493,0,4.567099648,7.047671983,0,0,46.75200649,0,5.559266895,0,0,0,4.567099648,7.047671983,0,0,41.19273959,0,10.90292493,22,0,4.794537184,5.559266895,0,10.90292493,0,17.6811387,30.33183534,0,0,1.648148148,0,11.19592971,1.096851852,1.012685185,0,11.2639777,0,0,1.782407407,0.1,12,0,2,0,0,0,1,1,2,2,0,2,0,0,0,0,2,1.5385,49.189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.67,0.412961541,135.146,128.09,135.0552893,50,0.231877195,-0.284913858,0.284913858,0.231877195,16.46673281,10.24131616,2.025259957,-1.870194115,1.943195119,-2.322261746,5.254497806,-0.908403282,3.200117781,288.1478479,7.560477932,5.573691594,5.573691594,4.736382105,2.854771222,2.854771222,2.013171509,2.013171509,1.250155166,1.250155166,0.677306103,0.677306103,-1.56,192.9563379,6.558483412,2.357722138,1.055079365,58.73175875,0,0,0,11.89077157,0,0,5.207253025,0,5.261891555,0,0,0,23.78687898,11.6326728,9.937660667,0,5.261891555,0,0,6.9237372,0,29.5869572,6.069221313,4.730407642,0,0,0,5.207253025,0,18.25485007,11.25737949,18.32957771,0,0,47.9,0,0,0,11.25737949,4.730407642,6.196843572,19.05647134,6.069221313,0,10.46914458,0.973055556,0,0,17.35851852,1.210046296,0,5.130277778,1.43837963,1.723055556,0,0.142857143,10,1,3,0,0,0,0,1,1,2,1,3,0,0,0,0,1,0.3915,33.2735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.61,0.435713713,149.173,140.101,149.0709393,56,0.232213281,-0.284641739,0.284641739,0.232213281,16.46831648,10.19537363,2.096871252,-1.92682708,1.994130525,-2.365791708,5.27902118,-0.912336994,3.348369661,302.3493224,8.43072142,6.496341325,6.496341325,5.147065708,3.275520932,3.275520932,2.450386488,2.450386488,1.526054555,1.526054555,0.956761337,0.956761337,-1.56,286.568713,7.545932203,2.586364796,1.295121625,65.09670086,0,0,0,11.38785599,0,0,5.207253025,0,5.261891555,0,0,0,30.71061618,11.6326728,9.937660667,0,5.261891555,0,0,13.8474744,0,29.08404162,6.069221313,4.730407642,0,0,0,5.207253025,0,25.17858727,16.95130748,12.13273414,0,0,47.9,0,5.207253025,0,16.95130748,4.730407642,0,25.98020854,6.069221313,0,5.261891555,1.056388889,0,0,17.77,1.910555556,0,5.275277778,0,3.487777778,0,0.25,11,1,3,0,0,0,0,1,1,2,1,3,0,0,0,0,1,0.69992,38.0105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.35,0.626165123,195.226,182.122,195.11201,76,0.223436288,-0.383467234,0.383467234,0.223436288,16.4775113,10.37106174,2.127961389,-2.272872827,2.153068211,-2.364981797,5.49980079,0.122116834,2.211052546,303.2577194,9.966255326,7.810367009,7.810367009,6.754020195,4.482540328,4.482540328,3.108628296,3.108628296,2.084810539,2.084810539,1.425903151,1.425903151,-1.56,1957.999769,9.013093821,3.666951689,1.847560983,81.87779668,21.10410764,11.63572556,0,5.948339281,0,0,0,0,9.967957042,0,0,0,19.15587988,13.21376393,4.736862954,17.58406484,0,9.967957042,0,0,42.67052143,6.066367068,0,16.36724469,17.58406484,0,0,36.27123378,4.736862954,0,0,6.066367068,0,0,90.29,0,0,5.948339281,19.03162671,18.90737559,0,6.066367068,0,14.86786677,16.20419791,5.234100765,0,10.01160643,0,11.08303997,1.39239229,1.723888889,0,3.054971655,0,0.5,14,4,6,0,1,1,0,1,1,6,2,6,1,0,1,1,2,-0.5224,53.8888,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.35,0.597437241,147.157,140.101,147.0552893,54,0.239820946,-0.505215661,0.505215661,0.239820946,16.25578774,10.20825257,2.023585575,-1.902228291,2.172508846,-2.068930765,5.804217686,-0.424332343,2.913161164,381.2537713,7.681798276,5.781178537,5.781178537,5.377010098,3.321437889,3.321437889,2.300826482,2.300826482,1.57485459,1.57485459,1.036472739,1.036472739,-1.64,505.7637346,6.094932395,2.196104624,0.9022145,63.31505093,5.106527395,6.196843572,5.749511833,5.516700718,0,0,0,0,0,0,17.23141595,11.16504888,6.066367068,5.386224214,10.2052092,10.90292493,0,5.098681808,0,0,0,30.46231185,5.749511833,5.098681808,0,5.749511833,0,10.2052092,0,0,0,30.46231185,0,10.90292493,47.26,0,5.106527395,5.749511833,0,10.90292493,6.196843572,0,24.26546827,10.19736362,0,0,0,0,16.60171296,0.840277778,0.207731481,7.459074074,1.391203704,0,0,0,11,2,3,0,0,0,1,1,2,2,1,3,0,0,0,0,2,0.7545,39.9635,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.13,0.435974412,196.226,182.114,196.0968197,76,0.338096187,-0.462385553,0.462385553,0.338096187,16.53240877,10.1757241,2.158013067,-2.013105478,2.041589325,-2.371261486,5.888900834,-0.912336078,3.060453483,337.3798979,10.71517847,8.572731091,8.572731091,6.55774931,4.45594434,4.45594434,3.05905327,3.05905327,1.908089286,1.908089286,1.224490427,1.224490427,-1.58,1178.316022,10.5005153,4.086064713,2.015257711,82.70907274,4.736862954,0,0,11.38785599,0,5.969305288,5.207253025,4.794537184,0,0,0,6.9237372,30.71061618,12.17033346,19.4690608,5.969305288,0,0,0,20.7712116,6.606881965,29.08404162,0,4.730407642,0,0,0,17.78344028,4.736862954,13.8474744,28.66958187,12.13273414,0,0,50.41,0,10.00179021,5.969305288,23.55818945,4.730407642,0,32.90394574,0,0,4.736862954,5.878442933,0,11.34730631,9.406974128,1.674311224,-0.361759259,3.176574074,0,5.544817256,0,0.4,14,1,4,0,0,0,0,1,1,3,1,4,2,0,0,0,1,1.00494,49.252,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.04,0.462868907,111.124,104.068,111.0552893,42,0.383570572,-0.458697925,0.458697925,0.383570572,16.26787374,10.67676497,1.965295476,-1.844682426,1.894742723,-2.264075883,4.875523011,-0.677857577,3.134861511,166.5384734,5.983127663,4.573691594,4.573691594,3.804530453,2.291032328,2.291032328,1.545417062,1.545417062,0.927715485,0.927715485,0.415624675,0.415624675,-1.12,72.49526583,5.025348837,1.77578768,0.752608959,47.23984643,5.106527395,13.24451555,6.196843572,0,0,5.879988336,0,4.983978521,4.567099648,0,0,0,0,6.196843572,9.673627043,0,0,4.983978521,7.047671983,0,0,18.59053071,5.879988336,4.567099648,0,5.879988336,0,10.09050592,7.047671983,0,0,18.59053071,0,0,37,0,0,5.879988336,0,0,6.196843572,24.00845877,0,4.983978521,5.106527395,1.576388889,0,3.674259259,8.819722222,0,0.173611111,0,4.675648148,0,1.747037037,0.2,8,1,3,0,0,0,0,1,1,2,1,3,0,0,0,0,1,-0.3883,27.0778,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.01,0.474555658,168.172,158.092,168.0655196,64,0.335667295,-0.477633479,0.477633479,0.335667295,16.46849855,10.17864242,2.140829953,-1.956714219,2.015151949,-2.370207002,5.870342334,-0.912336084,3.306535413,310.0700122,9.300964908,6.904589615,6.904589615,5.519744508,3.479645077,3.479645077,2.643735654,2.643735654,1.643905685,1.643905685,1.015686903,1.015686903,-1.58,405.2923077,8.51596929,2.808706364,1.366282955,69.65987703,5.106527395,0,0,11.38785599,0,5.969305288,5.207253025,4.794537184,0,0,0,0,30.71061618,5.563451492,19.83872525,5.969305288,0,0,0,13.8474744,0,29.08404162,0,4.730407642,0,0,0,16.28308571,0,13.8474744,21.74584467,12.13273414,0,0,61.41,5.969305288,10.00179021,5.563451492,11.38785599,4.730407642,12.13273414,13.8474744,0,0,5.106527395,0.950833333,0,10.52577853,17.86996221,1.203796296,-0.984444444,2.824074074,0,3.276666667,0,0.25,12,2,4,0,0,0,0,1,1,2,2,4,1,0,0,0,1,0.52644,40.2548,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.03,0.340156633,196.226,182.114,196.0968197,76,0.343927174,-0.461931435,0.461931435,0.343927174,16.5333253,10.27368804,2.104246142,-2.0068419,1.984988112,-2.294589973,5.881075217,-0.904479175,2.519701321,311.9903499,10.38890506,8.141645192,8.141645192,6.736382105,4.614444922,4.614444922,2.962113089,2.962113089,1.75268827,1.75268827,0.976733132,0.976733132,-1.58,1472.904901,10.5005153,5.214741614,3.047005395,82.70907274,4.736862954,5.563451492,0,12.39368714,0,5.969305288,5.207253025,4.794537184,0,0,13.34455882,12.48718869,10.79677471,6.606881965,19.4690608,5.969305288,0,0,0,19.76538045,6.606881965,30.08987277,0,4.730407642,0,0,0,17.78344028,4.736862954,0,30.12336912,24.52642128,0,0,50.41,5.969305288,4.794537184,0,12.17033346,17.57205089,12.39368714,12.13273414,6.9237372,0,9.944115979,5.789868433,0,11.32505008,9.042427012,0.352873205,-0.401064815,3.177989182,4.5941173,2.45207294,0,0.4,14,1,4,0,0,0,0,1,1,3,1,4,4,0,0,0,1,1.1683,49.012,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.21,0.597437241,147.157,140.101,147.0552893,54,0.389062148,-0.45824415,0.45824415,0.389062148,16.26647768,10.22131789,1.996966393,-1.883072261,2.10232499,-2.065719866,5.771374594,-0.463738774,2.828901216,386.5037713,7.681798276,5.781178537,5.781178537,5.360173345,3.325520932,3.325520932,2.312000501,2.312000501,1.51987809,1.51987809,1.008470952,1.008470952,-1.64,487.8529731,6.094932395,2.196104624,1.00317143,63.31505093,5.106527395,5.516700718,0,0,0,5.879988336,0,0,0,0,23.29778301,6.066367068,10.48490602,6.066367068,10.2052092,10.90292493,0,5.098681808,0,0,0,30.33183534,5.879988336,5.098681808,0,5.879988336,0,10.2052092,0,0,0,30.33183534,0,10.90292493,47.26,0,0,5.879988336,0,10.90292493,0,6.066367068,24.26546827,10.19736362,5.106527395,0,0,0,16.33177154,0.85212963,0.086759259,9.229339569,0,0,0,0,11,2,3,0,0,0,1,1,2,2,1,3,0,0,0,0,2,0.7545,39.9635,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0.476852798,181.175,172.103,181.0720019,68,0.411903214,-0.767672854,0.767672854,0.411903214,16.29553945,10.48471522,2.219337995,-1.959254858,2.144054745,-2.39885749,5.711749126,-0.764256124,2.992697652,476.7875449,9.585421959,7.274452942,7.274452942,6.109060905,3.732983104,3.732983104,2.865464583,2.865464583,1.989713169,1.989713169,1.276829812,1.276829812,-1.85,1173.006844,7.781340073,2.317238171,0.914621891,73.71946672,14.78015444,13.37499206,0,5.516700718,0,17.5376304,0,0,4.983978521,9.551078169,0,0,7.047671983,0,19.76413296,11.16387794,0,9.551078169,14.09534397,0,0,6.327320075,11.89045318,14.65760556,0,11.89045318,0,14.65760556,14.09534397,0,0,6.327320075,0,11.16387794,79.13,0,10.21305479,11.89045318,11.16387794,0,10.89441972,18.66244361,0,9.967957042,0,2.981805556,0,6.29587963,20.57768896,0.977638889,-0.154537037,-0.385462963,1.539351852,0,3.334301776,0.285714286,13,2,6,0,0,0,0,2,2,4,1,6,0,0,0,0,2,-2.0089,39.5565,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0.550644552,196.229,186.149,196.0756904,72,0.214574003,-0.50616725,0.50616725,0.214574003,16.25569931,10.10324141,2.106284864,-1.990185069,2.282103912,-2.04338821,5.962352247,-0.309881996,2.59796836,592.1543647,10.25071238,8.066015749,8.066015749,7.360173345,4.878307336,4.878307336,3.564774362,3.564774362,2.633708848,2.633708848,1.887401314,1.887401314,-2.09,4959.094332,8.237481995,2.953088807,1.148696934,86.80861392,5.106527395,5.749511833,0,11.03340144,0,0,0,4.983978521,0,0,24.26546827,12.13273414,12.13273414,10.77244843,10.09050592,21.80584986,0,0,0,0,0,48.53093655,5.749511833,4.983978521,0,5.749511833,0,5.106527395,0,0,0,48.53093655,0,21.80584986,34.37,0,5.106527395,0,5.749511833,21.80584986,0,0,48.53093655,4.983978521,0,0,0,3.290046296,11.80537037,1.905,0.347175926,15.48574074,0,0,0,0,15,2,2,0,0,0,2,1,3,1,1,2,0,0,0,0,3,2.5127,59.6745,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.32,0.474382497,110.136,102.072,110.0600403,42,0.364557524,-0.459844328,0.459844328,0.364557524,16.26732812,10.46942178,1.951184823,-1.850835735,1.933108306,-2.258479552,4.988641915,-0.677343198,3.134861511,164.6383389,5.983127663,4.703828268,4.703828268,3.804530453,2.441301215,2.441301215,1.669742067,1.669742067,1.02745052,1.02745052,0.514346926,0.514346926,-1.05,72.49526583,5.093884892,1.820041509,0.7801053,48.02019845,5.106527395,7.047671983,6.196843572,0,0,5.879988336,0,0,4.567099648,0,0,6.066367068,6.066367068,6.066367068,9.673627043,0,0,0,7.047671983,0,0,24.39594478,5.879988336,4.567099648,0,5.879988336,0,5.106527395,7.047671983,0,0,24.39594478,0,0,24.11,0,0,5.879988336,0,0,0,29.94434934,6.066367068,0,5.106527395,1.638888889,0,0,8.882222222,0,0.284722222,5.286759259,1.787037037,0,1.787037037,0.166666667,8,1,2,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0.2167,29.2828,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
