"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"14951","N3(C=2(C1(=C(C=CC=C1C=CC=2)N(CC3)C)))(C)","CN1CCN(C)C2C=CC=C3C=CC=C1C3=2","InChI=1S/C14H16N2/c1-15-9-10-16(2)13-8-4-6-11-5-3-7-12(15)14(11)13/h3-8H,9-10H2,1-2H3","QJTMLCLYSOPSAB-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","N","basic",4.62
"13940","O2(C(C1(=CN=CC=C1))=CC=C2)","C1N=CC=CC=1C1=CC=CO1","InChI=1S/C9H7NO/c1-3-8(7-10-5-1)9-4-2-6-11-9/h1-7H","LBMOJGOXBWNXHS-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",4.62
"15879","O3(C(N2(C1(=C(C=C(C)C(=C1)C)N=C2)))C(O)C(O)C(C3CO)O)","CC1=CC2=C(C=C1C)N=CN2C1OC(CO)C(O)C(O)C1O","InChI=1S/C15H20N2O5/c1-7-3-9-10(4-8(7)2)17(6-16-9)15-14(21)13(20)12(19)11(5-18)22-15/h3-4,6,11-15,18-21H,5H2,1-2H3","FAQAWGBCHYPXSL-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.63
"10834","O(CCNC1(=CC=C(C)C=C1))C","CC1C=CC(=CC=1)NCCOC","InChI=1S/C10H15NO/c1-9-3-5-10(6-4-9)11-7-8-12-2/h3-6,11H,7-8H2,1-2H3","LWFDKUZKEODOTF-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","NH","basic",4.64
"14418","[Si](C1(=CC(N)=CC=C1))(C)(C)C","C[Si](C)(C)C1C=CC=C(N)C=1","InChI=1S/C9H15NSi/c1-11(2,3)9-6-4-5-8(10)7-9/h4-7H,10H2,1-3H3","HLMBXIDFRINSJY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.64
"15455","P(=O)(CCCCCC)(CCCCCC)CCCCCC","CCCCCCP(=O)(CCCCCC)CCCCCC","InChI=1S/C18H39OP/c1-4-7-10-13-16-20(19,17-14-11-8-5-2)18-15-12-9-6-3/h4-18H2,1-3H3","PPDZLUVUQQGIOJ-UHFFFAOYSA-N","?","25","conductometric","a2/apparent","?","basic",4.65
"13956","O2(C=C(C1(=NC=CC=C1))C=C2)","C1OC=CC=1C1C=CC=CN=1","InChI=1S/C9H7NO/c1-2-5-10-9(3-1)8-4-6-11-7-8/h1-7H","OABGTYQUPIQPBQ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",4.65
"15529","S3(C2(=NC(C1(=C(OC)C=C(OC)C=C1))=CN2C=C3))","COC1C=C(C=CC=1C1=CN2C=CSC2=N1)OC","InChI=1S/C13H12N2O2S/c1-16-9-3-4-10(12(7-9)17-2)11-8-15-5-6-18-13(15)14-11/h3-8H,1-2H3","SLEVZXZUNNMWOM-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",4.67
"15534","S(C1(=NC2(=CC3(=CC=CC=C3(C=C2(N1))))))CC(=O)[O-]","OC(O)=CSC1NC2=CC3C=CC=CC=3C=C2N=1","InChI=1S/C13H10N2O2S/c16-12(17)7-18-13-14-10-5-8-3-1-2-4-9(8)6-11(10)15-13/h1-7,16-17H,(H,14,15)","ADBFAKCZFCDXRM-UHFFFAOYSA-N","?","20","spectrophotometric","a2/apparent","?","basic",4.68
"14419","SCCNC1(=CC(=CC=C1)C)","CC1C=C(C=CC=1)NCCS","InChI=1S/C9H13NS/c1-8-3-2-4-9(7-8)10-5-6-11/h2-4,7,10-11H,5-6H2,1H3","AQDSECZRHPAJEM-UHFFFAOYSA-N","?","17","potentiometric","b/apparent","?","basic",4.68
"10931","[O-]C1(=[NH+]C=CC(=N1)NCCCC)","CCCCNC1C=CN=C(O)N=1","InChI=1S/C8H13N3O/c1-2-3-5-9-7-4-6-10-8(12)11-7/h4,6H,2-3,5H2,1H3,(H2,9,10,11,12)","KUPBRPHILHFHNK-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",4.69
"10990","N1(=C(N)C(=NC=2(C1=CC=CC=2))N)","NC1=NC2=CC=CC=C2N=C1N","InChI=1S/C8H8N4/c9-7-8(10)12-6-4-2-1-3-5(6)11-7/h1-4H,(H2,9,11)(H2,10,12)","LUDZVVVPVCUUBP-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",4.7
"11585","O=C(N)CC1(=CN=CC=C1)","N=C(O)CC1C=NC=CC=1","InChI=1S/C7H8N2O/c8-7(10)4-6-2-1-3-9-5-6/h1-3,5H,4H2,(H2,8,10)","YDHIMEXEGOCNHU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",4.72
"11145","S(C2(=CC=1(C(=NC=CC=1)C=C2)))C","CSC1=CC2=CC=CN=C2C=C1","InChI=1S/C10H9NS/c1-12-9-4-5-10-8(7-9)3-2-6-11-10/h2-7H,1H3","RAPMRHUHGAGZEN-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","NH%+&","basic",4.75
"13397","O=C([O-])C=1(C=2(C(N=CC=1)=CC=CC=2))","OC(=O)C1=CC=NC2=CC=CC=C12","InChI=1S/C10H7NO2/c12-10(13)8-5-6-11-9-4-2-1-3-7(8)9/h1-6H,(H,12,13)","VQMSRUREDGBWKT-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","basic",4.76
"10135","FC1(=C(N)C=CN=C1)","NC1C=CN=CC=1F","InChI=1S/C5H5FN2/c6-4-3-8-2-1-5(4)7/h1-3H,(H2,7,8)","UFIKBUVVVGSMGW-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",4.77
"11202","O=C1(C(C#N)C=2(C=CC=CC=2(C1)))","N#CC1C(O)=CC2=CC=CC=C21","InChI=1S/C10H7NO/c11-6-9-8-4-2-1-3-7(8)5-10(9)12/h1-5,9,12H","HBDTULQITUSOQD-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",4.8
"11244","N2(=C1(N=C(N(C)C)NC1=CN=C2))","CN(C)C1NC2=CN=CN=C2N=1","InChI=1S/C7H9N5/c1-12(2)7-10-5-3-8-4-9-6(5)11-7/h3-4H,1-2H3,(H,8,9,10,11)","WNLBOWJFJNZYPN-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",4.8
"10835","O(CCN(C1(=CC=CC=C1))C)C","COCCN(C)C1C=CC=CC=1","InChI=1S/C10H15NO/c1-11(8-9-12-2)10-6-4-3-5-7-10/h3-7H,8-9H2,1-2H3","IBRLRCIVUSLMRB-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","NH","basic",4.81
"17194","OC1(=C(N)C=CC2(=C1CC=3(C=CC=CC2=3)))","NC1C=CC2=C(CC3C=CC=CC2=3)C=1O","InChI=1S/C13H11NO/c14-12-6-5-10-9-4-2-1-3-8(9)7-11(10)13(12)15/h1-6,15H,7,14H2","UTYJWCLETJNCCW-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","NH2","basic",4.82
"13866","OCC1(=NC=2(C=CC=CC=2(N1)))","OCC1NC2C=CC=CC=2N=1","InChI=1S/C8H8N2O/c11-5-8-9-6-3-1-2-4-7(6)10-8/h1-4,11H,5H2,(H,9,10)","IAJLTMBBAVVMQO-UHFFFAOYSA-N","?","164","mean from 2","a2/apparent","=N-H(+)","basic",4.82
"14396","N(C1(=CC=CC=C1))CC(C)C","CC(C)CNC1C=CC=CC=1","InChI=1S/C10H15N/c1-9(2)8-11-10-6-4-3-5-7-10/h3-7,9,11H,8H2,1-2H3","GGARKJIWYNVMBF-UHFFFAOYSA-N","?","22","mean from 5","a/apparent","?","basic",4.84
"15824","N=4(C2(=C1(N=CC=C(C1=CC=C2C(C3(=CC=CC=C3))=CC=4)C5(=CC=CC=C5))))","C1=CC=CC=C1C1=CC=NC2=C3N=CC=C(C3=CC=C12)C1C=CC=CC=1","InChI=1S/C24H16N2/c1-3-7-17(8-4-1)19-13-15-25-23-21(19)11-12-22-20(14-16-26-24(22)23)18-9-5-2-6-10-18/h1-16H","DHDHJYNTEFLIHY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.84
"14017","N1(=NC=CC=2(C1=CC(N)=CC=2))","NC1C=C2N=NC=CC2=CC=1","InChI=1S/C8H7N3/c9-7-2-1-6-3-4-10-11-8(6)5-7/h1-5H,9H2","IXCIEYFFNCPRNQ-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",4.85
"16942","P(=O)(NC1(CCCCC1))(CCCCCCC)CCCCCCC","CCCCCCCP(=O)(CCCCCCC)NC1CCCCC1","InChI=1S/C20H42NOP/c1-3-5-7-9-14-18-23(22,19-15-10-8-6-4-2)21-20-16-12-11-13-17-20/h20H,3-19H2,1-2H3,(H,21,22)","DFAIGXVEDCMKPB-UHFFFAOYSA-N","?","25","conductometric","a2/apparent","?","basic",4.87
"11197","O(C=2(C1(=NC=CC=C1C=CC=2)))C","COC1=CC=CC2=CC=CN=C21","InChI=1S/C10H9NO/c1-12-9-6-2-4-8-5-3-7-11-10(8)9/h2-7H,1H3","ZLKGGEBOALGXJZ-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","H+ of NH+","basic",4.88
"12393","S1(C(=NC=C1C2(=CC=CC=C2))N(C)C)","CN(C)C1=NC=C(S1)C1C=CC=CC=1","InChI=1S/C11H12N2S/c1-13(2)11-12-8-10(14-11)9-6-4-3-5-7-9/h3-8H,1-2H3","MGGBEIIMQXNWSH-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",4.89
"10282","O(C1(=CN=CC=C1))C","COC1=CN=CC=C1","InChI=1S/C6H7NO/c1-8-6-3-2-4-7-5-6/h2-5H,1H3","UMJSCPRVCHMLSP-UHFFFAOYSA-N","?","23","mean from 4","a1/apparent","?","basic",4.89
"15460","N=4(C2(=C1(N=CC=CC1=CC=C2C(C3(=CC=CC=C3))=CC=4)))","C1=CC=CC=C1C1=CC=NC2=C3N=CC=CC3=CC=C12","InChI=1S/C18H12N2/c1-2-5-13(6-3-1)15-10-12-20-18-16(15)9-8-14-7-4-11-19-17(14)18/h1-12H","WQRWUSWJYHBQNF-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.9
"14069","P(=O)(CCC)(CCC)CCC","CCCP(=O)(CCC)CCC","InChI=1S/C9H21OP/c1-4-7-11(10,8-5-2)9-6-3/h4-9H2,1-3H3","SNZSAFILJOCMFM-UHFFFAOYSA-N","?","25","conductometric","a2/apparent","?","basic",4.9
"10196","N1(=C(C=CC=C1)C=C)","C=CC1C=CC=CN=1","InChI=1S/C7H7N/c1-2-7-5-3-4-6-8-7/h2-6H,1H2","KGIGUEBEKRSTEW-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","NH+","basic",4.92
"13163","N1(=C(N=C(C)C=C1C)N)","CC1=CC(C)=NC(N)=N1","InChI=1S/C6H9N3/c1-4-3-5(2)9-6(7)8-4/h3H,1-2H3,(H2,7,8,9)","IDQNBVFPZMCDDN-UHFFFAOYSA-N","?","24","mean from 3","a/apparent","?","basic",4.93
"16643","OC=2(C1(=NC=CC=C1C=CC=2C(C=C)CC(C)(C)C))","CC(C)(C)CC(C=C)C1C=CC2=CC=CN=C2C=1O","InChI=1S/C17H21NO/c1-5-12(11-17(2,3)4)14-9-8-13-7-6-10-18-15(13)16(14)19/h5-10,12,19H,1,11H2,2-4H3","KFTMHZQMEBYSFX-UHFFFAOYSA-N","?","25",,"a1/apparent","N-H","basic",4.94
"15564","N3(=C(NCC1(=CC=CC=C1))C=2(NN=C(C=2N=C3)C))","CC1=NNC2C(NCC3C=CC=CC=3)=NC=NC=21","InChI=1S/C13H13N5/c1-9-11-12(18-17-9)13(16-8-15-11)14-7-10-5-3-2-4-6-10/h2-6,8H,7H2,1H3,(H,17,18)(H,14,15,16)","CHNKRFXXARCZRN-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",4.95
"12030","N2(C1(=C(C=CC=C1)CCC2))","C1CCNC2C=CC=CC=21","InChI=1S/C9H11N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-2,4,6,10H,3,5,7H2","LBUJPTNKIBCYBY-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","basic",4.96
"11588","ON=C(N)C1(=CC=CC=C1)","NC(N=O)C1C=CC=CC=1","InChI=1S/C7H8N2O/c8-7(9-10)6-4-2-1-3-5-6/h1-5,7H,8H2","QSEMYHVWGAHCHM-UHFFFAOYSA-N","?","22","mean from 3","a1/apparent","?","basic",4.97
"13896","N=2(C=1(C(=C(C=CC=1)C)C=CC=2))","CC1C=CC=C2N=CC=CC2=1","InChI=1S/C10H9N/c1-8-4-2-6-10-9(8)5-3-7-11-10/h2-7H,1H3","LMYVCXSKCQSIEQ-UHFFFAOYSA-N","?","20","mean from 3","b/apparent","?","basic",5.0
"16322","O=C([O-])C=1(C=3(C(N=C2(C=1C=CC=C2))=CC=CC=3))","OC(=O)C1C2=CC=CC=C2N=C2C=CC=CC2=1","InChI=1S/C14H9NO2/c16-14(17)13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,(H,16,17)","IYRYQBAAHMBIFT-UHFFFAOYSA-N","?","20","spectrophotometric","a2/apparent","?","basic",5.0
"10280","OCC1(=CN=CC=C1)","OCC1=CN=CC=C1","InChI=1S/C6H7NO/c8-5-6-2-1-3-7-4-6/h1-4,8H,5H2","MVQVNTPHUGQQHK-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.0
"13438","N2(=C(NC)C1(=C(N(C)N=C1)N=C2C))","CC1N=C(NC)C2C=NN(C)C=2N=1","InChI=1S/C8H11N5/c1-5-11-7(9-2)6-4-10-13(3)8(6)12-5/h4H,1-3H3,(H,9,11,12)","ZPDDPGKEOLNDEZ-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",5.0
"13739","O3(C(CN(CC1(OC1))CC2(OC2))C3)","C(C1CO1)N(CC1CO1)CC1CO1","InChI=1S/C9H15NO3/c1(7-4-11-7)10(2-8-5-12-8)3-9-6-13-9/h7-9H,1-6H2","CBOLARLSGQXRBB-UHFFFAOYSA-N","?","20","potentiometric","b1/apparent","NH%+&","basic",5.01
"13944","OC=2(C1(=NC=CC=C1C=CC=2))","OC1=CC=CC2=CC=CN=C21","InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H","MCJGNVYPOGVAJF-UHFFFAOYSA-N","?","23","mean from 14","a2/thermodynamic","N(+)-H","basic",5.02
"10186","NC1(=CC=C(C)C=C1)","CC1=CC=C(N)C=C1","InChI=1S/C7H9N/c1-6-2-4-7(8)5-3-6/h2-5H,8H2,1H3","RZXMPPFPUUCRFN-UHFFFAOYSA-N","?","23","mean from 17","b1/apparent","NH%+&","basic",5.04
"11138","[Br]C2(=CC=C(C1(SCCN1))C=C2)","BrC1=CC=C(C=C1)C1NCCS1","InChI=1S/C9H10BrNS/c10-8-3-1-7(2-4-8)9-11-5-6-12-9/h1-4,9,11H,5-6H2","YHMUSIBVYIZADU-UHFFFAOYSA-N","?","27","mean from 2","a1/apparent","=NH2(1+)","basic",5.05
"13366","N(C1(=C(C=CC=C1)C))C2(CCCC2)","CC1C=CC=CC=1NC1CCCC1","InChI=1S/C12H17N/c1-10-6-2-5-9-12(10)13-11-7-3-4-8-11/h2,5-6,9,11,13H,3-4,7-8H2,1H3","XLQBKVMDWIZQEV-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",5.07
"15030","N=2(N1(C(=NC(=C1)C)C=CC=2C3(=CC=CC=C3)))","CC1=CN2N=C(C=CC2=N1)C1C=CC=CC=1","InChI=1S/C13H11N3/c1-10-9-16-13(14-10)8-7-12(15-16)11-5-3-2-4-6-11/h2-9H,1H3","LXUIHWOHXBFQRC-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",5.09
"12371","FC(F)(F)C1(=NC([O-])=C2(NC=NC2(=N1)))","OC1N=C(N=C2N=CNC2=1)C(F)(F)F","InChI=1S/C6H3F3N4O/c7-6(8,9)5-12-3-2(4(14)13-5)10-1-11-3/h1H,(H2,10,11,12,13,14)","SLPBZJPJRTYAPU-UHFFFAOYSA-N","?","20","spectrophotometric","a2/apparent","?","basic",5.1
"13026","N(C1(=CC=CC=C1))(C)C","CN(C)C1C=CC=CC=1","InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3","JLTDJTHDQAWBAV-UHFFFAOYSA-N","?","23","mean from 12","b1/apparent","?","basic",5.1
"13425","S1(C(NCC1)C2(=CC(OC)=CC=C2))","COC1C=C(C=CC=1)C1NCCS1","InChI=1S/C10H13NOS/c1-12-9-4-2-3-8(7-9)10-11-5-6-13-10/h2-4,7,10-11H,5-6H2,1H3","MAZFHPGDLDKIHS-UHFFFAOYSA-N","?","27","potentiometric","a1/apparent","N-H","basic",5.12
"16150","OC2(=C(N=C(C1(=C(O)C=CC=C1))C)C=CC=C2)","CC(=NC1C=CC=CC=1O)C1C=CC=CC=1O","InChI=1S/C14H13NO2/c1-10(11-6-2-4-8-13(11)16)15-12-7-3-5-9-14(12)17/h2-9,16-17H,1H3","KAXKOYJTVVHQGF-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","O-H","basic",5.14
"16521","OCCN(C1(=NC(=NC(=N1)N)N(CCO)CCO))CCO","NC1N=C(N=C(N=1)N(CCO)CCO)N(CCO)CCO","InChI=1S/C11H22N6O4/c12-9-13-10(16(1-5-18)2-6-19)15-11(14-9)17(3-7-20)4-8-21/h18-21H,1-8H2,(H2,12,13,14,15)","JJWXIZWEJIQNDL-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",5.15
"12086","N=1(NC=2(C=CC(=CC=2(C=1))N))","NC1=CC2C=NNC=2C=C1","InChI=1S/C7H7N3/c8-6-1-2-7-5(3-6)4-9-10-7/h1-4H,8H2,(H,9,10)","XBTOSRUBOXQWBO-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",5.15
"17103","OC2(=CC=C(NCC1(=CC=CC=C1))C=C2)","OC1=CC=C(C=C1)NCC1C=CC=CC=1","InChI=1S/C13H13NO/c15-13-8-6-12(7-9-13)14-10-11-4-2-1-3-5-11/h1-9,14-15H,10H2","SRYYOKKLTBRLHT-UHFFFAOYSA-N","?","25",,"b/thermodynamic","?","basic",5.17
"10864","SCCNC1(=CC(OC)=CC=C1)","COC1C=C(C=CC=1)NCCS","InChI=1S/C9H13NOS/c1-11-9-4-2-3-8(7-9)10-5-6-12/h2-4,7,10,12H,5-6H2,1H3","UJRPUHHOQBDEME-UHFFFAOYSA-N","?","17","potentiometric","b/apparent","?","basic",5.18
"13891","NC2(=CC1(=C(CCCC1)C=C2))","NC1=CC2CCCCC=2C=C1","InChI=1S/C10H13N/c11-10-6-5-8-3-1-2-4-9(8)7-10/h5-7H,1-4,11H2","MOXOFSFWYLTCFU-UHFFFAOYSA-N","?","17","potentiometric","a/apparent","?","basic",5.2
"15535","S(C1(=NC=2(C=C3(CCCCC3(=CC=2(N1))))))CC(=O)[O-]","OC(O)=CSC1NC2C=C3CCCCC3=CC=2N=1","InChI=1S/C13H14N2O2S/c16-12(17)7-18-13-14-10-5-8-3-1-2-4-9(8)6-11(10)15-13/h5-7,16-17H,1-4H2,(H,14,15)","MIEVPHKTERFNNY-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",5.2
"13002","N1(=CC(=CC(=C1)C)CC)","CC1C=C(CC)C=NC=1","InChI=1S/C8H11N/c1-3-8-4-7(2)5-9-6-8/h4-6H,3H2,1-2H3","XTLUAAHBKVFNPF-UHFFFAOYSA-N","?","20",,"a/apparent","NHE+","basic",5.2
"13970","OC=2(C=1(C(=NC=CC=1)C=CC=2))","OC1=CC=CC2=NC=CC=C21","InChI=1S/C9H7NO/c11-9-5-1-4-8-7(9)3-2-6-10-8/h1-6,11H","GYESAYHWISMZOK-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",5.2
"14956","N=3(C2(=C1(N=CC(C)=CC1=CC=C2C=C(C=3)C)))","CC1=CC2=CC=C3C=C(C)C=NC3=C2N=C1","InChI=1S/C14H12N2/c1-9-5-11-3-4-12-6-10(2)8-16-14(12)13(11)15-7-9/h3-8H,1-2H3","KSACKJIWQPGKMJ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",5.23
"13729","N=3(C=1(C(=CC2(=CC=CC=C2(C=1)))NC=3))","C1NC2=CC3=CC=CC=C3C=C2N=1","InChI=1S/C11H8N2/c1-2-4-9-6-11-10(12-7-13-11)5-8(9)3-1/h1-7H,(H,12,13)","USYCQABRSUEURP-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",5.24
"11147","S1(C(NCC1)C2(=CC(=CC=C2)C))","CC1C=C(C=CC=1)C1NCCS1","InChI=1S/C10H13NS/c1-8-3-2-4-9(7-8)10-11-5-6-12-10/h2-4,7,10-11H,5-6H2,1H3","XGRWDOHURTVHMY-UHFFFAOYSA-N","?","27","mean from 2","a1/apparent","=NH2(1+)","basic",5.26
"12369","O=C(N2(C1(=C(N=CN=C1C)NCC2)))C","CC1=NC=NC2NCCN(C(=C)O)C=21","InChI=1S/C9H12N4O/c1-6-8-9(12-5-11-6)10-3-4-13(8)7(2)14/h5,14H,2-4H2,1H3,(H,10,11,12)","OYGXDDLLQNOGSU-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",5.26
"16598","OC(C1(=NC=2(C=CC=CC=2(N1))))C(O)C(O)C(O)CO","OCC(O)C(O)C(O)C(O)C1NC2C=CC=CC=2N=1","InChI=1S/C12H16N2O5/c15-5-8(16)9(17)10(18)11(19)12-13-6-3-1-2-4-7(6)14-12/h1-4,8-11,15-19H,5H2,(H,13,14)","LBMJXDRTHCOBGU-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",5.28
"17314","S1(C(=NCC1)C)","CC1=NCCS1","InChI=1S/C4H7NS/c1-4-5-2-3-6-4/h2-3H2,1H3","JUIQOABNSLTJSW-UHFFFAOYSA-N","?","25","mean from 2","a/apparent","?","basic",5.29
"11121","N(C1(=CC=CC=C1))C2(CCCC2)","C1CCCC1NC1C=CC=CC=1","InChI=1S/C11H15N/c1-2-6-10(7-3-1)12-11-8-4-5-9-11/h1-3,6-7,11-12H,4-5,8-9H2","WEULTTCXSOUGPM-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",5.3
"15352","N=3(C=2(C1(=C(C=CC=C1C=CC=2)N(C=3)CCCC[NH+](C)C)))","CN(C)CCCCN1C=NC2=CC=CC3C=CC=C1C=32","InChI=1S/C17H21N3/c1-19(2)11-3-4-12-20-13-18-15-9-5-7-14-8-6-10-16(20)17(14)15/h5-10,13H,3-4,11-12H2,1-2H3","HVECLMBSHQHKMN-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",5.3
"15862","O3(CCN(CCNC2(=[N+](N=C(C1(=CC=CC=C1))C=C2)C))CC3)","C[N+]1N=C(C=CC=1NCCN1CCOCC1)C1C=CC=CC=1","InChI=1S/C17H22N4O/c1-20-17(18-9-10-21-11-13-22-14-12-21)8-7-16(19-20)15-5-3-2-4-6-15/h2-8H,9-14H2,1H3/p+1","QDCPCJQJYKATFO-UHFFFAOYSA-O","?","25","potentiometric","a1/apparent","?","basic",5.31
"16917","O=C([O-])C3(OC(OC2(=CC1(=NC=CC=C1C=C2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2C=C3N=CC=CC3=CC=2)C(O)C(O)C1O","InChI=1S/C15H15NO7/c17-10-11(18)13(14(20)21)23-15(12(10)19)22-8-4-3-7-2-1-5-16-9(7)6-8/h1-6,10-12,15,17-21H","PEJKFTZTOBJYSA-UHFFFAOYSA-N","?","22","mean from 2","a2/apparent","?","basic",5.32
"13947","O=C1(N2(C(CC(C1)CC2)(C)C))","CC1(C)CC2CCN1C(O)=C2","InChI=1S/C9H15NO/c1-9(2)6-7-3-4-10(9)8(11)5-7/h5,7,11H,3-4,6H2,1-2H3","RKVFWDATJCTFTN-UHFFFAOYSA-N","?","21","potentiometric","a/apparent","NH%+&","basic",5.33
"11148","S1(C(NCC1)C2(=CC=C(C)C=C2))","CC1=CC=C(C=C1)C1NCCS1","InChI=1S/C10H13NS/c1-8-2-4-9(5-3-8)10-11-6-7-12-10/h2-5,10-11H,6-7H2,1H3","NLKGQUAQKCOAHV-UHFFFAOYSA-N","?","27","mean from 2","a1/apparent","=NH2(1+)","basic",5.35
"12023","NC2(=CC1(=C(CCC1)C=C2))","NC1=CC2CCCC=2C=C1","InChI=1S/C9H11N/c10-9-5-4-7-2-1-3-8(7)6-9/h4-6H,1-3,10H2","LEWZOBYWGWKNCK-UHFFFAOYSA-N","?","16","potentiometric","a/apparent","?","basic",5.35
"13011","N(C1(=CC=C(C)C=C1))C","CC1C=CC(=CC=1)NC","InChI=1S/C8H11N/c1-7-3-5-8(9-2)6-4-7/h3-6,9H,1-2H3","QCIFLGSATTWUQJ-UHFFFAOYSA-N","?","23","potentiometric","a/thermodynamic","?","basic",5.36
"17245","N#CCN","NCC#N","InChI=1S/C2H4N2/c3-1-2-4/h1,3H2","DFNYGALUNNFWKJ-UHFFFAOYSA-N","?","26","mean from 4","a1/apparent","?","basic",5.37
"13039","S(CC1(=NC=CC=C1))C","CSCC1C=CC=CN=1","InChI=1S/C7H9NS/c1-9-6-7-4-2-3-5-8-7/h2-5H,6H2,1H3","KWXDPVBKJYKQIM-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",5.4
"12473","S(C1(=CC=NC=C1))CC2(=CC=CC=C2)","C(SC1C=CN=CC=1)C1C=CC=CC=1","InChI=1S/C12H11NS/c1-2-4-11(5-3-1)10-14-12-6-8-13-9-7-12/h1-9H,10H2","WHHDQCXCEKZXHK-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","NH%+&","basic",5.41
"13307","N1(=CC(=CC=C1)C2(N(CCCC2)C))","CN1CCCCC1C1C=NC=CC=1","InChI=1S/C11H16N2/c1-13-8-3-2-6-11(13)10-5-4-7-12-9-10/h4-5,7,9,11H,2-3,6,8H2,1H3","WHAIHNKQZOMXJJ-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",5.42
"17304","S1(C(=NC=C1)N)","NC1=NC=CS1","InChI=1S/C3H4N2S/c4-3-5-1-2-6-3/h1-2H,(H2,4,5)","RAIPHJJURHTUIC-UHFFFAOYSA-N","?","22","mean from 3","a1/apparent","?","basic",5.44
"11041","N=2(C1(=C(C=CC=C1)N(C=2)CCC))","CCCN1C=NC2C=CC=CC1=2","InChI=1S/C10H12N2/c1-2-7-12-8-11-9-5-3-4-6-10(9)12/h3-6,8H,2,7H2,1H3","LZUVIELFLONRSS-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",5.46
"16018","N=1(C=3(C(C=C2(C=1C=CC=C2))=CC=CC=3))","C1=C2C=CC=CC2=NC2=CC=CC=C21","InChI=1S/C13H9N/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)14-12/h1-9H","DZBUGLKDJFMEHC-UHFFFAOYSA-N","?","22","mean from 6","a1/apparent","?","basic",5.48
