"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"16462","O=[N+]([O-])C2(=CC(NC(=O)CC(=O)C1(=CC=CC=C1))=CC=C2)","[O-][N+](=O)C1=CC(=CC=C1)/N=C(/O)\CC(=O)C1C=CC=CC=1","InChI=1S/C15H12N2O4/c18-14(11-5-2-1-3-6-11)10-15(19)16-12-7-4-8-13(9-12)17(20)21/h1-9H,10H2,(H,16,19)","UUAFEFWRZSBGTL-UHFFFAOYSA-N","?","30",,"a1/apparent","?","acidic",9.54
"16463","O=[N+]([O-])C2(=C(NC(=O)CC(=O)C1(=CC=CC=C1))C=CC=C2)","[O-][N+](=O)C1=CC=CC=C1/N=C(/O)\CC(=O)C1C=CC=CC=1","InChI=1S/C15H12N2O4/c18-14(11-6-2-1-3-7-11)10-15(19)16-12-8-4-5-9-13(12)17(20)21/h1-9H,10H2,(H,16,19)","SOUUCXNSEWCPQS-UHFFFAOYSA-N","?","30",,"a1/apparent","?","acidic",9.54
"15741","O=C(NC1(=CC=CC=C1))CC(=O)C2(=CC=CC=C2)","O/C(/CC(=O)C1C=CC=CC=1)=N/C1C=CC=CC=1","InChI=1S/C15H13NO2/c17-14(12-7-3-1-4-8-12)11-15(18)16-13-9-5-2-6-10-13/h1-10H,11H2,(H,16,18)","XRZDIHADHZSFBB-UHFFFAOYSA-N","?","30",,"a1/apparent","?","acidic",9.54
"17821","SCC=1(N=CNC=1)","SCC1=CNC=N1","InChI=1S/C4H6N2S/c7-2-4-1-5-3-6-4/h1,3,7H,2H2,(H,5,6)","CUJKQNHBJRVCET-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","acidic",9.54
"12716","N2(=C1(NN=CC1=CN=C2))","C1N=C2NN=CC2=CN=1","InChI=1S/C5H4N4/c1-4-2-8-9-5(4)7-3-6-1/h1-3H,(H,6,7,8,9)","QUKPALAWEPMWOS-UHFFFAOYSA-N","?","20","spectrophotometric","a2/apparent","?","acidic",9.54
"15451","O2(CC1(=NNC(=N1)COCCOCCOCCOCC2))","C1OCCOCCOCCOCCOCC2NN=C1N=2","InChI=1S/C12H21N3O5/c1-3-17-5-7-19-9-11-13-12(15-14-11)10-20-8-6-18-4-2-16-1/h1-10H2,(H,13,14,15)","KGZKDAWIHUVEKM-UHFFFAOYSA-N","?","25","potentiometric","b1/apparent","N-H","acidic",9.55
"14819","[P+](C1(=CC(=CC=C1)C))(C2(=CC(=CC=C2)C))(C3(=CC(=CC=C3)C))C5(C4(=C(C=CC=C4)C6(=C5C=CC=C6)))","CC1C=C(C=CC=1)[P+](C1C2C=CC=CC=2C2C=CC=CC=21)(C1=CC(C)=CC=C1)C1=CC(C)=CC=C1","InChI=1S/C34H30P/c1-24-11-8-14-27(21-24)35(28-15-9-12-25(2)22-28,29-16-10-13-26(3)23-29)34-32-19-6-4-17-30(32)31-18-5-7-20-33(31)34/h4-23,34H,1-3H3/q+1","YQIYYKWHXQPIBG-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",9.55
"10729","O=C([N+]1(=CC=C(N(C)C)C=C1))C","CN(C)C1C=C[N+](=CC=1)C(=C)O","InChI=1S/C9H12N2O/c1-8(12)11-6-4-9(5-7-11)10(2)3/h4-7H,1H2,2-3H3/p+1","ZFYBEWSQZWANKJ-UHFFFAOYSA-O","?","25",,"a1/apparent","?","acidic",9.55
"13990","N2(=C1(N=C(NC)NC1=CN=C2))","CNC1NC2=CN=CN=C2N=1","InChI=1S/C6H7N5/c1-7-6-10-4-2-8-3-9-5(4)11-6/h2-3H,1H3,(H2,7,8,9,10,11)","DNBMRENNZIQFFS-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","?","acidic",9.56
"12654","O=C(NO)CCCCC","CCCCCC(O)N=O","InChI=1S/C6H13NO2/c1-2-3-4-5-6(8)7-9/h6,8H,2-5H2,1H3","ZDIXLZGSEKGAFI-UHFFFAOYSA-N","?","23","mean from 5","a1/apparent","H(1+)","acidic",9.58
"13683","OC1(=CC=C(CC[NH2+]C(C)C)C=C1)","CC(C)NCCC1C=CC(O)=CC=1","InChI=1S/C11H17NO/c1-9(2)12-8-7-10-3-5-11(13)6-4-10/h3-6,9,12-13H,7-8H2,1-2H3","LUVHMKBYLSDWQF-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",9.59
"13262","OC2(=CC(C1(=CC=CC=C1))=CC=C2)","OC1=CC(=CC=C1)C1C=CC=CC=1","InChI=1S/C12H10O/c13-12-8-4-7-11(9-12)10-5-2-1-3-6-10/h1-9,13H","UBXYXCRCOKCZIT-UHFFFAOYSA-N","?","23","mean from 3","a/apparent","?","acidic",9.59
"10446","O=C(NO)C(C)(C)C","CC(C)(C)C(=O)NO","InChI=1S/C5H11NO2/c1-5(2,3)4(7)6-8/h8H,1-3H3,(H,6,7)","ATDOYFPHCIRHKH-UHFFFAOYSA-N","?","25",,"a1/apparent","?","acidic",9.59
"13743","OC2(=CC=1(C(=CC=CC=1)C=C2))","OC1=CC2=CC=CC=C2C=C1","InChI=1S/C10H8O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7,11H","JWAZRIHNYRIHIV-UHFFFAOYSA-N","?","21","mean from 7","a1/apparent","OH","acidic",9.6
"16999","O=C1(N(C(=O)C(N1)=CC2(=CC=CC=C2))C)","CN1C(=O)N=C(CC2C=CC=CC=2)C1=O","InChI=1S/C11H10N2O2/c1-13-10(14)9(12-11(13)15)7-8-5-3-2-4-6-8/h2-6H,7H2,1H3","DDGLDBSIPYJDSO-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",9.6
"10008","O=C1(C(=O)CCC1C)","CC1CCC(=O)C=1O","InChI=1S/C6H8O2/c1-4-2-3-5(7)6(4)8/h8H,2-3H2,1H3","CFAKWWQIUFSQFU-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",9.6
"12822","ClC1(=CC(=C(O)C=C1)C)","CC1C=C(Cl)C=CC=1O","InChI=1S/C7H7ClO/c1-5-4-6(8)2-3-7(5)9/h2-4,9H,1H3","RHPUJHQBPORFGV-UHFFFAOYSA-N","?","25","spectrophotometric","apparent","?","acidic",9.6
"14233","ClC1(=C(C=C(O)C=C1C)CC)","CC1=CC(O)=CC(CC)=C1Cl","InChI=1S/C9H11ClO/c1-3-7-5-8(11)4-6(2)9(7)10/h4-5,11H,3H2,1-2H3","KOIPGHKKJDOUNZ-UHFFFAOYSA-N","?","25","spectrophotometric","a/apparent","?","acidic",9.6
"11895","O=C(NO)CCCCCC","CCCCCCC(O)N=O","InChI=1S/C7H15NO2/c1-2-3-4-5-6-7(9)8-10/h7,9H,2-6H2,1H3","RXNDRMXCVLOOAH-UHFFFAOYSA-N","?","21","mean from 4","a1/apparent","H(1+)","acidic",9.62
"10827","S(=O)(=O)(N)C1(=CC(=C(C)C=C1)C)","CC1C=C(C=CC=1C)S(N)(=O)=O","InChI=1S/C8H11NO2S/c1-6-3-4-8(5-7(6)2)12(9,10)11/h3-5H,1-2H3,(H2,9,10,11)","HSPZFYZBTVVAOC-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","SO2NH-H","acidic",9.62
"12742","O=C1(NC(=O)C2(C1CC2))","OC1=NC(=O)C2CCC12","InChI=1S/C6H7NO2/c8-5-3-1-2-4(3)6(9)7-5/h3-4H,1-2H2,(H,7,8,9)","WXTZWJOCJKKBJR-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",9.63
"12219","OC1(=CC(=CC=C1)CCC[N+](C)(C)C)","C[N+](C)(C)CCCC1C=C(O)C=CC=1","InChI=1S/C12H19NO/c1-13(2,3)9-5-7-11-6-4-8-12(14)10-11/h4,6,8,10H,5,7,9H2,1-3H3/p+1","HXRAFUHPPAVMQN-UHFFFAOYSA-O","?","25","potentiometric","a1/apparent","?","acidic",9.64
"14820","[P+](C1(=CC=C(C)C=C1))(C2(=CC=C(C)C=C2))(C3(=CC=C(C)C=C3))C5(C4(=C(C=CC=C4)C6(=C5C=CC=C6)))","CC1C=CC(=CC=1)[P+](C1C2C=CC=CC=2C2C=CC=CC=21)(C1C=CC(C)=CC=1)C1C=CC(C)=CC=1","InChI=1S/C34H30P/c1-24-12-18-27(19-13-24)35(28-20-14-25(2)15-21-28,29-22-16-26(3)17-23-29)34-32-10-6-4-8-30(32)31-9-5-7-11-33(31)34/h4-23,34H,1-3H3/q+1","GNAKSINGMVSKIX-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",9.64
"12694","O=C(OCC)C(=NO)C","CCOC(=O)C(C)N=O","InChI=1S/C5H9NO3/c1-3-9-5(7)4(2)6-8/h4H,3H2,1-2H3","FQQQMHNWVUSXMZ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",9.64
"17826","S1(C(=[N+](C)C=C1)N)","C[N+]1C=CSC=1N","InChI=1S/C4H6N2S/c1-6-2-3-7-4(6)5/h2-3,5H,1H3/p+1","YGUHKHFHVUKJQH-UHFFFAOYSA-O","?","21","potentiometric","a/apparent","?","acidic",9.65
"13764","S(C1(=NC=NC2(=C1C=NN2)))C","CSC1=NC=NC2NN=CC=21","InChI=1S/C6H6N4S/c1-11-6-4-2-9-10-5(4)7-3-8-6/h2-3H,1H3,(H,7,8,9,10)","BLEJJILOVWBLBZ-UHFFFAOYSA-N","?","20","spectrophotometric","a2/apparent","?","acidic",9.65
"12406","S(=O)(=O)([O-])C2(=C1(NN=CC1=CC(=C2)O))","OC1C=C(C2NN=CC=2C=1)S(O)(=O)=O","InChI=1S/C7H6N2O4S/c10-5-1-4-3-8-9-7(4)6(2-5)14(11,12)13/h1-3,10H,(H,8,9)(H,11,12,13)","ASYGTHWQERWSDO-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",9.65
"14268","OC1(=C(C=CC=C1CO)CO)","OC1C(CO)=CC=CC=1CO","InChI=1S/C8H10O3/c9-4-6-2-1-3-7(5-10)8(6)11/h1-3,9-11H,4-5H2","DECTVMOFPJKFOZ-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","?","acidic",9.66
"16960","O=C(OC=2(C1(=C(O)C=CC=C1C=CC=2)))C","C=C(O)OC1=CC=CC2=CC=CC(O)=C12","InChI=1S/C12H10O3/c1-8(13)15-11-7-3-5-9-4-2-6-10(14)12(9)11/h2-7,13-14H,1H2","OKUOJLBKDGBKOT-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",9.69
"14910","O=C(C(C(=O)C)CC1(=CC=C(C#N)C=C1))C","C=C(O)C(CC1=CC=C(C=C1)C#N)C(=C)O","InChI=1S/C13H13NO2/c1-9(15)13(10(2)16)7-11-3-5-12(8-14)6-4-11/h3-6,13,15-16H,1-2,7H2","HUTKFHCAWLXEAO-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","acidic",9.69
"14645","O=C(C1(=NNC(=C1)C(=O)CC))C(C)(C)C","CC=C(O)C1=CC(=NN1)C(=O)C(C)(C)C","InChI=1S/C11H16N2O2/c1-5-9(14)7-6-8(13-12-7)10(15)11(2,3)4/h5-6,14H,1-4H3,(H,12,13)","XGEIWGLFVZMRCL-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",9.7
"15893","S1(C(=NC=C1)NP(=O)(OC2(=CC=CC=C2))C3(=CC=C(N)C=C3))","NC1C=CC(=CC=1)P(=O)(NC1=NC=CS1)OC1C=CC=CC=1","InChI=1S/C15H14N3O2PS/c16-12-6-8-14(9-7-12)21(19,18-15-17-10-11-22-15)20-13-4-2-1-3-5-13/h1-11H,16H2,(H,17,18,19)","RBSSDCZGOTYXIM-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",9.7
"14824","S(=O)(=O)(NC2(=CC(C1(=C(C(=NC(=C1C(=O)OCC)C)C)C(=O)OCC))=CC=C2))C3(=CC=C(N)C=C3)","CC1=NC(C)=C(C(=C1C(=O)OCC)C1C=C(C=CC=1)NS(=O)(=O)C1C=CC(N)=CC=1)C(=O)OCC","InChI=1S/C25H27N3O6S/c1-5-33-24(29)21-15(3)27-16(4)22(25(30)34-6-2)23(21)17-8-7-9-19(14-17)28-35(31,32)20-12-10-18(26)11-13-20/h7-14,28H,5-6,26H2,1-4H3","RHNPBAYJAHXSEJ-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",9.7
"11016","O=C1(NC([O-])=NC2(=C1NC(C)=N2))","CC1NC2C(=O)NC(O)=NC=2N=1","InChI=1S/C6H6N4O2/c1-2-7-3-4(8-2)9-6(12)10-5(3)11/h1H3,(H3,7,8,9,10,11,12)","RTAPDZBZLSXHQQ-UHFFFAOYSA-N","?","25","spectrophotometric","a2/apparent","?","acidic",9.7
"11737","S(=O)(=O)(N)C1(=CC=CC=C1)","NS(=O)(=O)C1C=CC=CC=1","InChI=1S/C6H7NO2S/c7-10(8,9)6-4-2-1-3-5-6/h1-5H,(H2,7,8,9)","KHBQMWCZKVMBLN-UHFFFAOYSA-N","?","20","mean from 2","a1/thermodynamic","SO2NH-H","acidic",9.7
"12775","O(C1(=C(O)C=CC=C1))C","COC1C=CC=CC=1O","InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3","LHGVFZTZFXWLCP-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","?","acidic",9.7
"10267","OC1(=C(N)C=CC=C1)","NC1C=CC=CC=1O","InChI=1S/C6H7NO/c7-5-3-1-2-4-6(5)8/h1-4,8H,7H2","CDAWCLOXVUBKRW-UHFFFAOYSA-N","?","23","mean from 7","a2/thermodynamic","O-H","acidic",9.71
"13934","O=C1(NC(=O)C2(C1CCCC2))","OC1=NC(=O)C2CCCCC12","InChI=1S/C8H11NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h5-6H,1-4H2,(H,9,10,11)","WLDMPODMCFGWAA-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",9.72
"15062","S(=O)(=O)(NC1(=NC=CN1))C2(=CC=C(N)C=C2)","NC1C=CC(=CC=1)S(=O)(=O)NC1NC=CN=1","InChI=1S/C9H10N4O2S/c10-7-1-3-8(4-2-7)16(14,15)13-9-11-5-6-12-9/h1-6H,10H2,(H2,11,12,13)","ZAUMCYWSLMNGTK-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",9.72
"12864","O=[N+]([O-])C=1(C(=NNC=1)N)","NC1=NNC=C1[N+]([O-])=O","InChI=1S/C3H4N4O2/c4-3-2(7(8)9)1-5-6-3/h1H,(H3,4,5,6)","JWGYPTNGYXOXPV-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","N-H","acidic",9.73
"13195","O=[N+]([O-])C(CC([N+](=O)[O-])CC)(C)C","CCC(CC(C)(C)[N+]([O-])=O)[N+]([O-])=O","InChI=1S/C7H14N2O4/c1-4-6(8(10)11)5-7(2,3)9(12)13/h6H,4-5H2,1-3H3","QWOKAHBEANJGBV-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",9.73
"11245","N2(=C1(N=C(N(C)C)NC1=CN=C2))","CN(C)C1NC2=CN=CN=C2N=1","InChI=1S/C7H9N5/c1-12(2)7-10-5-3-8-4-9-6(5)11-7/h3-4H,1-2H3,(H,8,9,10,11)","WNLBOWJFJNZYPN-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","?","acidic",9.73
"11401","OB(O)C1(=C(C=CC=C1)C)","CC1C=CC=CC=1B(O)O","InChI=1S/C7H9BO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5,9-10H,1H3","NSJVYHOPHZMZPN-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",9.74
"13854","O=C(N)C1(C2(CCN(C1)CC2))","N=C(O)C1CN2CCC1CC2","InChI=1S/C8H14N2O/c9-8(11)7-5-10-3-1-6(7)2-4-10/h6-7H,1-5H2,(H2,9,11)","OEFLOIIPWWSINC-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",9.74
"11187","OC=2(C1(=NC=C(C)C=C1C=CC=2))","CC1=CN=C2C(O)=CC=CC2=C1","InChI=1S/C10H9NO/c1-7-5-8-3-2-4-9(12)10(8)11-6-7/h2-6,12H,1H3","LHPOFWYKNOUJJN-UHFFFAOYSA-N","?","25","spectrophotometric","a/apparent","?","acidic",9.75
"13172","O=[N+]([O-])C=1(N=C(C)NC=1)","CC1NC=C(N=1)[N+]([O-])=O","InChI=1S/C4H5N3O2/c1-3-5-2-4(6-3)7(8)9/h2H,1H3,(H,5,6)","FFYTTYVSDVWNMY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",9.75
"13321","OC2(=C1(N=C(C)N(C1=C(O)C=C2)C))","CC1=NC2C(=C(O)C=CC=2O)N1C","InChI=1S/C9H10N2O2/c1-5-10-8-6(12)3-4-7(13)9(8)11(5)2/h3-4,12-13H,1-2H3","QVQFRWCSOXDKBA-UHFFFAOYSA-N","?","30","spectrophotometric","a1/apparent","4-OH","acidic",9.75
"11490","N=1(N=C(CC)N(C=1CC)N)","CCC1=NN=C(CC)N1N","InChI=1S/C6H12N4/c1-3-5-8-9-6(4-2)10(5)7/h3-4,7H2,1-2H3","PLSFAHFBTFAYIR-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",9.77
"13943","OC=2(C1(=NC=CC=C1C=CC=2))","OC1=CC=CC2=CC=CN=C21","InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H","MCJGNVYPOGVAJF-UHFFFAOYSA-N","?","23","mean from 13","a1/apparent","O-H","acidic",9.77
"12220","OC1(=C(C=CC=C1)CCC[N+](C)(C)C)","C[N+](C)(C)CCCC1C=CC=CC=1O","InChI=1S/C12H19NO/c1-13(2,3)10-6-8-11-7-4-5-9-12(11)14/h4-5,7,9H,6,8,10H2,1-3H3/p+1","WMXCKDFGVMJIAK-UHFFFAOYSA-O","?","25","potentiometric","a1/apparent","?","acidic",9.78
"14271","O(C1(=C(O)C=CC(=C1)CO))C","COC1C=C(CO)C=CC=1O","InChI=1S/C8H10O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-4,9-10H,5H2,1H3","ZENOXNGFMSCLLL-UHFFFAOYSA-N","?","25","mean from 2","a/thermodynamic","?","acidic",9.79
"13684","OC1(=CC=C(CC[N+](C)(C)C)C=C1)","C[N+](C)(C)CCC1C=CC(O)=CC=1","InChI=1S/C11H17NO/c1-12(2,3)9-8-10-4-6-11(13)7-5-10/h4-7H,8-9H2,1-3H3/p+1","PTOJXIKSKSASRB-UHFFFAOYSA-O","?","25","potentiometric","a1/apparent","?","acidic",9.8
"12218","OC1(=CC=C(CCC[N+](C)(C)C)C=C1)","C[N+](C)(C)CCCC1C=CC(O)=CC=1","InChI=1S/C12H19NO/c1-13(2,3)10-4-5-11-6-8-12(14)9-7-11/h6-9H,4-5,10H2,1-3H3/p+1","QLZJJUCIDNGAKG-UHFFFAOYSA-O","?","25","potentiometric","a1/apparent","?","acidic",9.8
"14966","[N+]=2(C=1(C(=CC(N)=CC=1)C=C3(C=2C=CC=C3)))(C)","C[N+]1C2=CC=C(N)C=C2C=C2C=CC=CC=12","InChI=1S/C14H13N2/c1-16-13-5-3-2-4-10(13)8-11-9-12(15)6-7-14(11)16/h2-9H,15H2,1H3/q+1","RXELMKZNPCBWLG-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",9.8
"16642","OC=2(C1(=NC=CC=C1C=CC=2C(C=C)CC(C)(C)C))","CC(C)(C)CC(C=C)C1C=CC2=CC=CN=C2C=1O","InChI=1S/C17H21NO/c1-5-12(11-17(2,3)4)14-9-8-13-7-6-10-18-15(13)16(14)19/h5-10,12,19H,1,11H2,2-4H3","KFTMHZQMEBYSFX-UHFFFAOYSA-N","?","25",,"a2/apparent","O-H","acidic",9.8
"16358","O(C1(=C(OC)C=C2(CC3(C=4(C=C(O)C(=CC=4(CC(C2(=C1))N3(C)))OC)))))C","CN1C2CC3C=C(OC)C(O)=CC=3C1CC1=CC(OC)=C(C=C12)OC","InChI=1S/C20H23NO4/c1-21-15-6-12-8-19(24-3)20(25-4)10-14(12)16(21)5-11-7-18(23-2)17(22)9-13(11)15/h7-10,15-16,22H,5-6H2,1-4H3","ZQCGNPNWSMJDEF-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",9.8
"11779","ClC(=NO)C1(=CC=CC=C1)","O=NC(Cl)C1C=CC=CC=1","InChI=1S/C7H6ClNO/c8-7(9-10)6-4-2-1-3-5-6/h1-5,7H","XZYJIIJQFVAISE-UHFFFAOYSA-N","?","25",,"a1/apparent","?","acidic",9.8
"12581","O=C(CC(=O)CC)CC","CC=C(O)CC(O)=CC","InChI=1S/C7H12O2/c1-3-6(8)5-7(9)4-2/h3-4,8-9H,5H2,1-2H3","KKFWYNQCNBTMKQ-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","?","acidic",9.82
"12760","OC1(=CC=C(CO)C=C1)","OC1C=CC(CO)=CC=1","InChI=1S/C7H8O2/c8-5-6-1-3-7(9)4-2-6/h1-4,8-9H,5H2","BVJSUAQZOZWCKN-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","?","acidic",9.82
"13996","ONC1(=NC=NC2(=C1NC=N2))","ONC1=NC=NC2N=CNC1=2","InChI=1S/C5H5N5O/c11-10-5-3-4(7-1-6-3)8-2-9-5/h1-2,11H,(H2,6,7,8,9,10)","CBCQWVQNMGNYEO-UHFFFAOYSA-N","?",,"spectrophotometric","a2/apparent","?","acidic",9.83
"12763","OC1(=CC(=CC=C1)CO)","OC1C=CC=C(CO)C=1","InChI=1S/C7H8O2/c8-5-6-2-1-3-7(9)4-6/h1-4,8-9H,5H2","OKVJCVWFVRATSG-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","acidic",9.83
"12362","O=C1(N(C(=O)C=2(C(C)=NNC=2(N1C)))C)","CC1=NNC2=C1C(=O)N(C)C(=O)N2C","InChI=1S/C8H10N4O2/c1-4-5-6(10-9-4)11(2)8(14)12(3)7(5)13/h1-3H3,(H,9,10)","VSPRBFLKSINHLP-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","acidic",9.83
"16011","SC1(=NC2(=CC3(=CC=CC=C3(C=C2(N1)))))","SC1NC2=CC3=CC=CC=C3C=C2N=1","InChI=1S/C11H8N2S/c14-11-12-9-5-7-3-1-2-4-8(7)6-10(9)13-11/h1-6H,(H2,12,13,14)","DDPQKZFRVMYIQG-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","acidic",9.84
"16361","O=[N+]([O-])C4(=CC(OC(=O)C2(C1(=C(C=CC=C1)C3(=C2C=CC=C3))))=CC=C4)","[O-][N+](=O)C1=CC(=CC=C1)OC(O)=C1C2C=CC=CC=2C2C=CC=CC=21","InChI=1S/C20H13NO4/c22-20(25-14-7-5-6-13(12-14)21(23)24)19-17-10-3-1-8-15(17)16-9-2-4-11-18(16)19/h1-12,22H","CSEPDJVSMREFTQ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",9.84
"10798","OC1(=CC(=CC=C1)C(O)CNC)","CNCC(O)C1C=C(O)C=CC=1","InChI=1S/C9H13NO2/c1-10-6-9(12)7-3-2-4-8(11)5-7/h2-5,9-12H,6H2,1H3","SONNWYBIRXJNDC-UHFFFAOYSA-N","?",,"spectrophotometric","a2/apparent","?","acidic",9.84
"17075","ClC1(=CC(=C(O)C=C1)CN2(CCOCC2))","OC1C=CC(Cl)=CC=1CN1CCOCC1","InChI=1S/C11H14ClNO2/c12-10-1-2-11(14)9(7-10)8-13-3-5-15-6-4-13/h1-2,7,14H,3-6,8H2","OWHKKIREZBPVEK-UHFFFAOYSA-N","?","25","mean from 2","a2/apparent","O-H","acidic",9.85
"16360","O(C1(=C(OC)C=C2(CC3(C=4(C(O)=C(OC)C=CC=4(CC(C2(=C1))N3(C)))))))C","CN1C2CC3=CC(OC)=C(C=C3C1CC1C=CC(OC)=C(O)C=12)OC","InChI=1S/C20H23NO4/c1-21-14-7-11-5-6-16(23-2)20(22)19(11)15(21)8-12-9-17(24-3)18(25-4)10-13(12)14/h5-6,9-10,14-15,22H,7-8H2,1-4H3","LRUYSFLNJRGVCZ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",9.85
"10059","N=1(N=C(C)N(C=1C)N)","CC1=NN=C(C)N1N","InChI=1S/C4H8N4/c1-3-6-7-4(2)8(3)5/h5H2,1-2H3","MIIKMZAVLKMOFM-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",9.85
"10271","OC1(=CC(N)=CC=C1)","NC1C=C(O)C=CC=1","InChI=1S/C6H7NO/c7-5-2-1-3-6(8)4-5/h1-4,8H,7H2","CWLKGDAVCFYWJK-UHFFFAOYSA-N","?","23","mean from 4","a1/apparent","?","acidic",9.85
"13862","OC2(=CC=1(N=CN(C=1C=C2)C))","CN1C=NC2C=C(O)C=CC1=2","InChI=1S/C8H8N2O/c1-10-5-9-7-4-6(11)2-3-8(7)10/h2-5,11H,1H3","NDDDURSMVVKBTL-UHFFFAOYSA-N","?","20","mean from 2","a2/apparent","?","acidic",9.85
"12627","S(=O)(=O)(N)C(C(=O)N)C","CC(C(=N)O)S(N)(=O)=O","InChI=1S/C3H8N2O3S/c1-2(3(4)6)9(5,7)8/h2H,1H3,(H2,4,6)(H2,5,7,8)","SUHRMMXNCHLNMB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",9.86
"14060","O=C(C(C)C)CC(=O)C(C)C","CC(C)C(O)=CC(=O)C(C)C","InChI=1S/C9H16O2/c1-6(2)8(10)5-9(11)7(3)4/h5-7,10H,1-4H3","JIYKPNNTWHWONK-UHFFFAOYSA-N","?","20",,"a/apparent","?","acidic",9.86
"17145","OC=3(C=1(C(=CC2(=CC=CC=C2(C=1)))C=CC=3))","OC1=CC=CC2=CC3=CC=CC=C3C=C21","InChI=1S/C14H10O/c15-14-7-3-6-12-8-10-4-1-2-5-11(10)9-13(12)14/h1-9,15H","MUVQKFGNPGZBII-UHFFFAOYSA-N","?","25",,"thermodynamic","?","acidic",9.88
"10042","FC1(=CC=C(O)C=C1)","OC1=CC=C(F)C=C1","InChI=1S/C6H5FO/c7-5-1-3-6(8)4-2-5/h1-4,8H","RHMPLDJJXGPMEX-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","?","acidic",9.88
"14499","S(=O)(=O)(N)C1(=CC=C(C)C=C1)","CC1=CC=C(C=C1)S(N)(=O)=O","InChI=1S/C7H9NO2S/c1-6-2-4-7(5-3-6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)","LMYRWZFENFIFIT-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","SO2NH-H","acidic",9.89
"16109","S(=O)(=O)(N)C=2(C=1(C(=C(N(C)C)C=CC=1)C=CC=2))","CN(C)C1C=CC=C2C(=CC=CC=12)S(N)(=O)=O","InChI=1S/C12H14N2O2S/c1-14(2)11-7-3-6-10-9(11)5-4-8-12(10)17(13,15)16/h3-8H,1-2H3,(H2,13,15,16)","TYNBFJJKZPTRKS-UHFFFAOYSA-N","?","25","spectrophotometric","a2/apparent","?","acidic",9.9
