"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"17260","FCCN","NCCF","InChI=1S/C2H6FN/c3-1-2-4/h1-2,4H2","FURHRJBOFNDYTG-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",8.79
"12740","ClC1(C2(CCN(C1)CC2))","ClC1CN2CCC1CC2","InChI=1S/C7H12ClN/c8-7-5-9-3-1-6(7)2-4-9/h6-7H,1-5H2","NOLVABYTFMDREN-UHFFFAOYSA-N","?","27","mean from 3","a1/thermodynamic","NH(+)","basic",8.79
"12353","N2(=C(C1(=NC=CC(=C1)N))C=C(N)C=C2)","NC1=CC(=NC=C1)C1C=C(N)C=CN=1","InChI=1S/C10H10N4/c11-7-1-3-13-9(5-7)10-6-8(12)2-4-14-10/h1-6H,(H2,11,13)(H2,12,14)","WTHJTVKLMSJXEV-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","=NH(+)-","basic",8.8
"13385","O=C(OCC)C1(N2(CCC(C1)CC2))","CCOC(O)=C1CC2CCN1CC2","InChI=1S/C10H17NO2/c1-2-13-10(12)9-7-8-3-5-11(9)6-4-8/h8,12H,2-7H2,1H3","GAUGXYTWINEHAZ-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",8.8
"13215","OC(CN(CC(O)C)CC(C)C)C","CC(C)CN(CC(C)O)CC(C)O","InChI=1S/C10H23NO2/c1-8(2)5-11(6-9(3)12)7-10(4)13/h8-10,12-13H,5-7H2,1-4H3","SJVINIYQXBASPF-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","prot.","basic",8.8
"11320","N(C(C#C)(CC)CC)(C(C)C)C","CC(C)N(C)C(CC)(CC)C#C","InChI=1S/C11H21N/c1-7-11(8-2,9-3)12(6)10(4)5/h1,10H,8-9H2,2-6H3","KGICQTUFNNYQCF-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.8
"15881","N3(C(CC(C1(=CC=CC=C1))C2(=CC=CC=C2))C)(CCCCC3)","CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)N1CCCCC1","InChI=1S/C21H27N/c1-18(22-15-9-4-10-16-22)17-21(19-11-5-2-6-12-19)20-13-7-3-8-14-20/h2-3,5-8,11-14,18,21H,4,9-10,15-17H2,1H3","AEVKYUNBJONFHN-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","NH+","basic",8.8
"17716","OCC(N)(CO)C","CC(N)(CO)CO","InChI=1S/C4H11NO2/c1-4(5,2-6)3-7/h6-7H,2-3,5H2,1H3","UXFQFBNBSPQBJW-UHFFFAOYSA-N","?","24","mean from 5","a1/thermodynamic","?","basic",8.8
"13797","[O-]C1(=NC=NC2(=C1N(C=N2)C))","CN1C=NC2N=CN=C(O)C1=2","InChI=1S/C6H6N4O/c1-10-3-9-5-4(10)6(11)8-2-7-5/h2-3H,1H3,(H,7,8,11)","CBQMKYHLDADRLN-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",8.8
"11580","O=C(NC)C1(NCCCC1)","CNC(O)C1CCCCN=1","InChI=1S/C7H14N2O/c1-8-7(10)6-4-2-3-5-9-6/h7-8,10H,2-5H2,1H3","DQDPGYJZCLGKBT-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",8.8
"12036","N1(C2(=CCCC1CCC2))(C)","CN1C2CCCC1=CCC2","InChI=1S/C9H15N/c1-10-8-4-2-5-9(10)7-3-6-8/h4,9H,2-3,5-7H2,1H3","RCYNXRRRWSOOOC-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",8.8
"13669","OC1(=C(C=CC=C1)CN(CC)CC)","CCN(CC1C=CC=CC=1O)CC","InChI=1S/C11H17NO/c1-3-12(4-2)9-10-7-5-6-8-11(10)13/h5-8,13H,3-4,9H2,1-2H3","IGXXOUGMPVOZFH-UHFFFAOYSA-N","?","25","mean from 4","a1/apparent","?","basic",8.81
"10445","OC(CNCCO)C","CC(O)CNCCO","InChI=1S/C5H13NO2/c1-5(8)4-6-2-3-7/h5-8H,2-4H2,1H3","GBAXGHVGQJHFQL-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","prot.","basic",8.81
"14520","OC(C1(=CC=CC=C1))C(N)C","CC(N)C(O)C1C=CC=CC=1","InChI=1S/C9H13NO/c1-7(10)9(11)8-5-3-2-4-6-8/h2-7,9,11H,10H2,1H3","DLNKOYKMWOXYQA-UHFFFAOYSA-N","?","20","mean from 2","a2/apparent","?","basic",8.81
"11326","S(CC(C)C)CCN(CC)CC","CC(C)CSCCN(CC)CC","InChI=1S/C10H23NS/c1-5-11(6-2)7-8-12-9-10(3)4/h10H,5-9H2,1-4H3","ZBDCZOMEKJDMLI-UHFFFAOYSA-N","?","17","potentiometric","b/apparent","?","basic",8.83
"16171","ClC1(=C(Cl)C=C(Cl)C(=C1CN2(CCOCC2))[O-])","OC1=C(CN2CCOCC2)C(Cl)=C(Cl)C=C1Cl","InChI=1S/C11H12Cl3NO2/c12-8-5-9(13)11(16)7(10(8)14)6-15-1-3-17-4-2-15/h5,16H,1-4,6H2","VEFSPVXJOXOAAZ-UHFFFAOYSA-N","?","25","spectrophotometric","a2/apparent","R2NH","basic",8.83
"16507","O2(C1(=C(OC)C=CC5(=C1C34(C2CCCC3C(N(C)CC4)C5))))","COC1C=CC2CC3C4CCCC5OC=1C=2C45CCN3C","InChI=1S/C18H23NO2/c1-19-9-8-18-12-4-3-5-15(18)21-17-14(20-2)7-6-11(16(17)18)10-13(12)19/h6-7,12-13,15H,3-5,8-10H2,1-2H3","ZJWPQUSUXBOTPF-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",8.83
"13927","[S-]C=1(C=2(C(N=CC=1)=CC=CC=2))","SC1=CC=NC2=CC=CC=C21","InChI=1S/C9H7NS/c11-9-5-6-10-8-4-2-1-3-7(8)9/h1-6H,(H,10,11)","ROYCCMJSURLMLI-UHFFFAOYSA-N","?","20","spectrophotometric","a2/apparent","?","basic",8.83
"15651","O2(C1(=C(C=CC=C1)C=C2C3(O)(C4(CCN(C3)CC4))))","OC1(CN2CCC1CC2)C1=CC2C=CC=CC=2O1","InChI=1S/C15H17NO2/c17-15(10-16-7-5-12(15)6-8-16)14-9-11-3-1-2-4-13(11)18-14/h1-4,9,12,17H,5-8,10H2","POFHOXXJFNDMNR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.84
"16495","OC(C1(=CC=CC=C1))CNC(CC2(=C(C(C)(C)CC2)C))C","CC1=C(CC(C)NCC(O)C2C=CC=CC=2)CCC1(C)C","InChI=1S/C19H29NO/c1-14(12-17-10-11-19(3,4)15(17)2)20-13-18(21)16-8-6-5-7-9-16/h5-9,14,18,20-21H,10-13H2,1-4H3","BIMATRLPOYCDNI-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","NH2(+)","basic",8.84
"14780","O=C(NC2(CC3(N(CC1(=CC=CC=C1))C(C2)CC3)))C4(=C(OC)C(OC)=CC(=C4)OC)","COC1C(=CC(=CC=1C(=O)NC1CC2CCC(C1)N2CC1C=CC=CC=1)OC)OC","InChI=1S/C24H30N2O4/c1-28-20-13-21(23(30-3)22(14-20)29-2)24(27)25-17-11-18-9-10-19(12-17)26(18)15-16-7-5-4-6-8-16/h4-8,13-14,17-19H,9-12,15H2,1-3H3,(H,25,27)","IOBIZIYHGMFRMA-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",8.84
"10801","OC1(=C(O)C=CC(=C1)CCNC)","CNCCC1=CC(O)=C(O)C=C1","InChI=1S/C9H13NO2/c1-10-5-4-7-2-3-8(11)9(12)6-7/h2-3,6,10-12H,4-5H2,1H3","NGKZFDYBISXGGS-UHFFFAOYSA-N","?","20","mean from 3","a1/apparent","?","basic",8.84
"13578","O(C1(=C(C=C(C)C=C1CN)CN))C","CC1C=C(CN)C(OC)=C(CN)C=1","InChI=1S/C10H16N2O/c1-7-3-8(5-11)10(13-2)9(4-7)6-12/h3-4H,5-6,11-12H2,1-2H3","WLTUDVRDIXDCEW-UHFFFAOYSA-N","?","23","mean from 2","a1/apparent","NH2(+)-H","basic",8.85
"16185","N=1(C=2(C(C(NCCCN(C)C)=CC=1)=CC=CC=2))","CN(C)CCCNC1=CC=NC2=CC=CC=C21","InChI=1S/C14H19N3/c1-17(2)11-5-9-15-14-8-10-16-13-7-4-3-6-12(13)14/h3-4,6-8,10H,5,9,11H2,1-2H3,(H,15,16)","VFIWSWWCVYACIN-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",8.85
"14777","O=C(OC6(C5(OC17(C(C2(O)(CC(O)C3(C(C2(C1)(O))CN4(CC(C)CCC4(C3(O)C)))(O)))CCC5C7(C)(CC6)))(O)))C(=CC)C","CC(=CC)C(=O)OC1CCC2(C)C3CCC4C2(CC2(O)C5CN6CC(C)CCC6C(C)(O)C5(O)C(O)CC24O)OC13O","InChI=1S/C32H49NO9/c1-6-18(3)25(35)41-24-11-12-26(4)19-8-9-20-28(37)13-23(34)31(39)21(29(28,38)16-30(20,26)42-32(19,24)40)15-33-14-17(2)7-10-22(33)27(31,5)36/h6,17,19-24,34,36-40H,7-16H2,1-5H3","DBUCFOVFALNEOO-UHFFFAOYSA-N","?","15","spectrophotometric","b/apparent","?","basic",8.85
"11673","S(C1(C(N(C)C)CCC1))C","CSC1CCCC1N(C)C","InChI=1S/C8H17NS/c1-9(2)7-5-4-6-8(7)10-3/h7-8H,4-6H2,1-3H3","JXJSCBGPCIXAFD-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","NH","basic",8.85
"16802","O=C(NC2(CC3(N(CC1(=CC=CC=C1))C(C2)CC3)))C4(=C(OC)C(N)=CC=C4)","COC1C(N)=CC=CC=1C(=O)NC1CC2CCC(C1)N2CC1C=CC=CC=1","InChI=1S/C22H27N3O2/c1-27-21-19(8-5-9-20(21)23)22(26)24-16-12-17-10-11-18(13-16)25(17)14-15-6-3-2-4-7-15/h2-9,16-18H,10-14,23H2,1H3,(H,24,26)","COVMBJFANGGPMW-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",8.86
"16408","O=C(C(C1(=CC=CC=C1))(C2(=CC=CC=C2))CCN3(CCCCC3))CC","CC=C(O)C(CCN1CCCCC1)(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C23H29NO/c1-2-22(25)23(20-12-6-3-7-13-20,21-14-8-4-9-15-21)16-19-24-17-10-5-11-18-24/h2-4,6-9,12-15,25H,5,10-11,16-19H2,1H3","BNNRMFNRNFGLJA-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","NH+","basic",8.86
"10405","O=C(N(C)C)CNC","CN=CC(O)N(C)C","InChI=1S/C5H12N2O/c1-6-4-5(8)7(2)3/h4-5,8H,1-3H3","VPPMZPYCPZYKKH-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",8.86
"12146","O(C1(=CC(N=CN(C)C)=CC=C1))CC","CCOC1=CC(=CC=C1)N=CN(C)C","InChI=1S/C11H16N2O/c1-4-14-11-7-5-6-10(8-11)12-9-13(2)3/h5-9H,4H2,1-3H3","LEQCQQGBVXIKRE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N=C-H","basic",8.87
"12308","O(CCN(C)C)CCCCCCCC","CCCCCCCCOCCN(C)C","InChI=1S/C12H27NO/c1-4-5-6-7-8-9-11-14-12-10-13(2)3/h4-12H2,1-3H3","YZFHBUXXJLCVQH-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",8.87
"14754","S(=O)(=O)(N)C1(=CC(OC)=C(OC)C(=C1)C(=O)NC3(CC4(N(CC2(=CC=CC=C2))C(C3)CC4)))","COC1C=C(C=C(C=1OC)C(=O)NC1CC2CCC(C1)N2CC1C=CC=CC=1)S(N)(=O)=O","InChI=1S/C23H29N3O5S/c1-30-21-13-19(32(24,28)29)12-20(22(21)31-2)23(27)25-16-10-17-8-9-18(11-16)26(17)14-15-6-4-3-5-7-15/h3-7,12-13,16-18H,8-11,14H2,1-2H3,(H,25,27)(H2,24,28,29)","DPEQTDCQGBSZQP-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",8.87
"16644","O(C(C1(=CC=CC=C1))C2(=CC=CC=C2))CCN(C)C","CN(C)CCOC(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C17H21NO/c1-18(2)13-14-19-17(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17H,13-14H2,1-2H3","ZZVUWRFHKOJYTH-UHFFFAOYSA-N","?","25","mean from 4","a1/apparent","?","basic",8.88
"15830","O=C(NC2(CC3(N(CC1(=CC=CC=C1))C(C2)CC3)))C4(=C(OC)C=CC=C4)","COC1C=CC=CC=1C(=O)NC1CC2CCC(C1)N2CC1C=CC=CC=1","InChI=1S/C22H26N2O2/c1-26-21-10-6-5-9-20(21)22(25)23-17-13-18-11-12-19(14-17)24(18)15-16-7-3-2-4-8-16/h2-10,17-19H,11-15H2,1H3,(H,23,25)","FDLCAYMOZUDADK-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",8.88
"12653","OC(CNCC(O)C)C","CC(O)CNCC(C)O","InChI=1S/C6H15NO2/c1-5(8)3-7-4-6(2)9/h5-9H,3-4H2,1-2H3","LVTYICIALWPMFW-UHFFFAOYSA-N","?","161","mean from 2","a1/apparent","NH3(1+)","basic",8.88
"13104","OC1(=C(C=CC=C1)CN)","NCC1C=CC=CC=1O","InChI=1S/C7H9NO/c8-5-6-3-1-2-4-7(6)9/h1-4,9H,5,8H2","KPRZOPQOBJRYSW-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","basic",8.89
"14460","O(C1(=C(O)C=CC=C1CN))C","COC1=C(O)C=CC=C1CN","InChI=1S/C8H11NO2/c1-11-8-6(5-9)3-2-4-7(8)10/h2-4,10H,5,9H2,1H3","MWMAXRIRXNYYMV-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",8.89
"14455","OC1(=C(O)C=CC(=C1)CCN)","NCCC1=CC(O)=C(O)C=C1","InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2","VYFYYTLLBUKUHU-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","basic",8.89
"13214","OC(CN(CCO)CCCCC)C","CCCCCN(CCO)CC(C)O","InChI=1S/C10H23NO2/c1-3-4-5-6-11(7-8-12)9-10(2)13/h10,12-13H,3-9H2,1-2H3","QVOKLMUIDYYXJU-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",8.9
"16602","O=[N+]([O-])C=2(C1(=NC=C(C(=O)OCC)C(=C1C=CC=2)[O-]))","CCOC(=O)C1C=NC2C(=CC=CC=2[N+]([O-])=O)C=1O","InChI=1S/C12H10N2O5/c1-2-19-12(16)8-6-13-10-7(11(8)15)4-3-5-9(10)14(17)18/h3-6H,2H2,1H3,(H,13,15)","ZTAWASGMGQOLHO-UHFFFAOYSA-N","?","23","mean from 3","a1/apparent","O-H","basic",8.9
"12514","O(C2(=CC=C(C1(N(CCC1)C))C=C2))C","COC1C=CC(=CC=1)C1CCCN1C","InChI=1S/C12H17NO/c1-13-9-3-4-12(13)10-5-7-11(14-2)8-6-10/h5-8,12H,3-4,9H2,1-2H3","SDEOOZDCHZPZSN-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",8.9
"15192","OC(CN(CC(O)C)CCCCCC)CC","CC(O)CN(CC(O)CC)CCCCCC","InChI=1S/C13H29NO2/c1-4-6-7-8-9-14(10-12(3)15)11-13(16)5-2/h12-13,15-16H,4-11H2,1-3H3","TUHHIWDVUXPAEF-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",8.9
"16621","S2(C(C(C=1(SC=CC=1))=CC(N(CC)CC)C)=CC=C2)","CC(C=C(C1=CC=CS1)C1=CC=CS1)N(CC)CC","InChI=1S/C16H21NS2/c1-4-17(5-2)13(3)12-14(15-8-6-10-18-15)16-9-7-11-19-16/h6-13H,4-5H2,1-3H3","CBYWMRHUUVRIAF-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",8.9
"16726","N(C1(C3(=C(C=CC2(=C1C=CC=C2))C=CC=C3)))CCC","CCCNC1C2C=CC=CC=2C=CC2C=CC=CC=21","InChI=1S/C18H19N/c1-2-13-19-18-16-9-5-3-7-14(16)11-12-15-8-4-6-10-17(15)18/h3-12,18-19H,2,13H2,1H3","WQPMDRVTJVCQJS-UHFFFAOYSA-N","?","23.6",,"a1/apparent","?","basic",8.9
"11357","O=C(NOCCC(N)C(=O)[O-])N","NC(=O)NOCCC(=N)C(O)O","InChI=1S/C5H11N3O4/c6-3(4(9)10)1-2-12-8-5(7)11/h4,6,9-10H,1-2H2,(H3,7,8,11)","SNKOLBVNBIKETJ-UHFFFAOYSA-N","?","30","potentiometric","b1/apparent","?","basic",8.9
"11894","OC(CN(CCO)CC)C","CCN(CCO)CC(C)O","InChI=1S/C7H17NO2/c1-3-8(4-5-9)6-7(2)10/h7,9-10H,3-6H2,1-2H3","KYOOVMQHUPHBNL-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",8.9
"15765","OCCN(CCC1(=NN=N[N-]1))CCC2(=NN=N[N-]2)","OCCN(CCC1N=NNN=1)CCC1N=NNN=1","InChI=1S/C8H15N9O/c18-6-5-17(3-1-7-9-13-14-10-7)4-2-8-11-15-16-12-8/h18H,1-6H2,(H,9,10,13,14)(H,11,12,15,16)","FJPFPQIARKUOPJ-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","N-H","basic",8.9
"14113","OC(CN(CC(O)C)C)CC","CC(O)CN(C)CC(O)CC","InChI=1S/C8H19NO2/c1-4-8(11)6-9(3)5-7(2)10/h7-8,10-11H,4-6H2,1-3H3","OIBZFXSCEVREBU-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",8.9
"10903","N(NC1(CCN(C)CC1))=C(C)C","CC(C)N=NC1CCN(C)CC1","InChI=1S/C9H19N3/c1-8(2)10-11-9-4-6-12(3)7-5-9/h8-9H,4-7H2,1-3H3","QAHGCLKSLMITMW-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",8.9
"11335","OC(CN(CC(O)C)CCC)C","CCCN(CC(C)O)CC(C)O","InChI=1S/C9H21NO2/c1-4-5-10(6-8(2)11)7-9(3)12/h8-9,11-12H,4-7H2,1-3H3","VSUZYIMAWHNPOP-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","prot.","basic",8.9
"13737","O3(C(C1(=CN2(CCC1CC2)))=CC=C3)","C1CC2CCN1C=C2C1=CC=CO1","InChI=1S/C11H13NO/c1-2-11(13-7-1)10-8-12-5-3-9(10)4-6-12/h1-2,7-9H,3-6H2","HNQCDUJRXDPLHW-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.92
"16313","[O-]C3(=C(C1(=NC=2(C=CC=CC=2(N1C))))C=CC=C3)","CN1C(=NC2C=CC=CC1=2)C1=CC=CC=C1O","InChI=1S/C14H12N2O/c1-16-12-8-4-3-7-11(12)15-14(16)10-6-2-5-9-13(10)17/h2-9,17H,1H3","DBUIKLZNAQEAEE-UHFFFAOYSA-N","?","25",,"a2/apparent","?","basic",8.92
"16795","O=C(NC2(CC3(N(CC1(=CC=CC=C1))C(C2)CC3)))C4(=C(OC)C(=CC=C4)C)","CC1=CC=CC(=C1OC)C(=O)NC1CC2CCC(C1)N2CC1C=CC=CC=1","InChI=1S/C23H28N2O2/c1-16-7-6-10-21(22(16)27-2)23(26)24-18-13-19-11-12-20(14-18)25(19)15-17-8-4-3-5-9-17/h3-10,18-20H,11-15H2,1-2H3,(H,24,26)","HYNOCGJMZDHILG-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",8.92
"13929","OC2(C1(N(CC=C1CO)CC2))","OC1CCN2CC=C(CO)C21","InChI=1S/C8H13NO2/c10-5-6-1-3-9-4-2-7(11)8(6)9/h1,7-8,10-11H,2-5H2","HJSJELVDQOXCHO-UHFFFAOYSA-N","?","26","potentiometric","a/apparent","NH+","basic",8.92
"17552","[Br]CCCN","NCCCBr","InChI=1S/C3H8BrN/c4-2-1-3-5/h1-3,5H2","ZTGQZSKPSJUEBU-UHFFFAOYSA-N","?","21","potentiometric","a/apparent","?","basic",8.93
"11654","S1(C(=CC=C1)CNCCS)","SCCNCC1=CC=CS1","InChI=1S/C7H11NS2/c9-4-3-8-6-7-2-1-5-10-7/h1-2,5,8-9H,3-4,6H2","IAKRKJLIYHEIHV-UHFFFAOYSA-N","?","17","potentiometric","b/apparent","?","basic",8.93
"12212","OC1(=C(C=C(C)C=C1)CN(CC)CC)","CC1C=CC(O)=C(CN(CC)CC)C=1","InChI=1S/C12H19NO/c1-4-13(5-2)9-11-8-10(3)6-7-12(11)14/h6-8,14H,4-5,9H2,1-3H3","BPIIGTWIPYOEIV-UHFFFAOYSA-N","?","25","mean from 5","a1/apparent","N(1+)-H","basic",8.94
"16511","O2(C1(=C(O)C=CC5(=C1C34(C2C(O)CCC3C(N(C)CC4)C5))))","CN1CCC23C4OC5C2=C(CC1C3CCC4O)C=CC=5O","InChI=1S/C17H21NO3/c1-18-7-6-17-10-3-5-13(20)16(17)21-15-12(19)4-2-9(14(15)17)8-11(10)18/h2,4,10-11,13,16,19-20H,3,5-8H2,1H3","IJVCSMSMFSCRME-UHFFFAOYSA-N","?","20","mean from 2","b/apparent","?","basic",8.94
"11751","OC(C1(=CC=CC=C1))CN","NCC(O)C1C=CC=CC=1","InChI=1S/C8H11NO/c9-6-8(10)7-4-2-1-3-5-7/h1-5,8,10H,6,9H2","ULSIYEODSMZIPX-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",8.94
"17129","O=C([O-])C(N)CC1(=NNC2(=C1C=CC=C2))","N=C(CC1=NNC2=CC=CC=C21)C(O)O","InChI=1S/C10H11N3O2/c11-7(10(14)15)5-9-6-3-1-2-4-8(6)12-13-9/h1-4,10-11,14-15H,5H2,(H,12,13)","JXKBMHROUWEAAK-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","basic",8.95
"16135","S2(C(C(C=1(SC=CC=1))=CC(N(C)C)C)=CC=C2)","CC(C=C(C1=CC=CS1)C1=CC=CS1)N(C)C","InChI=1S/C14H17NS2/c1-11(15(2)3)10-12(13-6-4-8-16-13)14-7-5-9-17-14/h4-11H,1-3H3","CANBGVXYBPOLRR-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",8.95
"17307","N=C1(CCCC1)","N=C1CCCC1","InChI=1S/C5H9N/c6-5-3-1-2-4-5/h6H,1-4H2","HMZHPDZCVINDPO-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",8.95
"14050","[O-]C1(=NC=NC=2(C1=NC=CC=2))","OC1N=CN=C2C=CC=NC2=1","InChI=1S/C7H5N3O/c11-7-6-5(9-4-10-7)2-1-3-8-6/h1-4H,(H,9,10,11)","FSKYZRCACCHDGR-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",8.95
"15603","O=C(NC1(=C(C=CC=C1C)C))CCN(CC)CC","CC1C=CC=C(C)C=1/N=C(/O)\CCN(CC)CC","InChI=1S/C15H24N2O/c1-5-17(6-2)11-10-14(18)16-15-12(3)8-7-9-13(15)4/h7-9H,5-6,10-11H2,1-4H3,(H,16,18)","HZRZNZDFRXKYTA-UHFFFAOYSA-N","?",,,"a/thermodynamic","?","basic",8.96
"16544","N1(CCCCC1)(CCC(C2(=CC=CC=C2))C3(=CC=CC=C3))","C(CN1CCCCC1)C(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C20H25N/c1-4-10-18(11-5-1)20(19-12-6-2-7-13-19)14-17-21-15-8-3-9-16-21/h1-2,4-7,10-13,20H,3,8-9,14-17H2","JXJPYHDHJZJWRI-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","NH+","basic",8.96
"11891","O=C(OCCNC)C(=C)C","CC(=C)C(=O)OCCNC","InChI=1S/C7H13NO2/c1-6(2)7(9)10-5-4-8-3/h8H,1,4-5H2,2-3H3","DEGZUQBZHACZKW-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",8.96
"12388","[N+]2(=CC=1(C(=CC=CC=1)C=C2))(CCCN)","NCCC[N+]1=CC2=CC=CC=C2C=C1","InChI=1S/C12H15N2/c13-7-3-8-14-9-6-11-4-1-2-5-12(11)10-14/h1-2,4-6,9-10H,3,7-8,13H2/q+1","YBKAKZNFJQOFDI-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N-H","basic",8.97
"15744","O=C(OC1(CC(NC(C1)C)(C)C))C2(=CC=CC=C2)","CC1CC(CC(C)(C)N1)OC(=O)C1C=CC=CC=1","InChI=1S/C15H21NO2/c1-11-9-13(10-15(2,3)16-11)18-14(17)12-7-5-4-6-8-12/h4-8,11,13,16H,9-10H2,1-3H3","ZYHGIAPHLSTGMX-UHFFFAOYSA-N","?","22","mean from 2","b/apparent","?","basic",8.97
"13223","P(=O)([O-])([O-])C(P(=O)([O-])[O-])CN(C)C","CN(C)CC(P(O)(O)=O)P(O)(O)=O","InChI=1S/C4H13NO6P2/c1-5(2)3-4(12(6,7)8)13(9,10)11/h4H,3H2,1-2H3,(H2,6,7,8)(H2,9,10,11)","HOUDPDGFSCNOKT-UHFFFAOYSA-N","?","25","potentiometric","a3/apparent","PO3H2","basic",8.98
"14013","N2(=C(C1(=NCCN1))C=CC=C2)","C1CNC(=N1)C1C=CC=CN=1","InChI=1S/C8H9N3/c1-2-4-9-7(3-1)8-10-5-6-11-8/h1-4H,5-6H2,(H,10,11)","BPPSPXOWNGOEGL-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",8.98
"15998","N2(=C(C=1(NC=3(C=CC=CC=3(C=1CC2))))C)","CC1=NCCC2C3C=CC=CC=3NC=21","InChI=1S/C12H12N2/c1-8-12-10(6-7-13-8)9-4-2-3-5-11(9)14-12/h2-5,14H,6-7H2,1H3","CWOYLIJQLSNRRN-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","N-7","basic",8.99
"15386","O=C([O-])C1(=[N+](C([O-])=NC(=C1)[O-])C2(OC(CO)C(C2O)O))","OCC1OC(C(O)C1O)[N+]1C(=CC(O)=NC=1O)C(O)=O","InChI=1S/C10H12N2O8/c13-2-4-6(15)7(16)8(20-4)12-3(9(17)18)1-5(14)11-10(12)19/h1,4,6-8,13,15-16H,2H2,(H2,11,14,17,18,19)/p+1","JGHZEUHLNBXAGU-UHFFFAOYSA-O","?",,"spectrophotometric","a1/apparent","?","basic",9.0
"10843","O=C(C1(=CC=CC=C1))CCNC","CNCC=C(O)C1C=CC=CC=1","InChI=1S/C10H13NO/c1-11-8-7-10(12)9-5-3-2-4-6-9/h2-7,11-12H,8H2,1H3","OEGNMZUGSWNAGF-UHFFFAOYSA-N","?","20",,"b/apparent","?","basic",9.0
"17061","O=C1(OC(C2(CNC(C2(C1))C(=O)[O-]))(C)C)","CC1(C)OC(O)=CC2C1CN=C2C(O)O","InChI=1S/C10H15NO4/c1-10(2)6-4-11-8(9(13)14)5(6)3-7(12)15-10/h3,5-6,9,12-14H,4H2,1-2H3","ADVUYKHOGSPFMH-UHFFFAOYSA-N","?",,,"a2/apparent","?","basic",9.0
