"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"11908","O=C(O)CCCCCC[NH3+]","NCCCCCC=C(O)O","InChI=1S/C7H15NO2/c8-6-4-2-1-3-5-7(9)10/h5,9-10H,1-4,6,8H2","SPZZYOYPRKAYHI-UHFFFAOYSA-N","?","27","mean from 3","a1/apparent","?","acidic",4.44
"17058","O=[N+]([O-])C2(=CC=C(C1(C(C(=O)O)C1))C=C2)","[O-][N+](=O)C1=CC=C(C=C1)C1CC1=C(O)O","InChI=1S/C10H9NO4/c12-10(13)9-5-8(9)6-1-3-7(4-2-6)11(14)15/h1-4,8,12-13H,5H2","IMGADOWVLDZGTJ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.45
"11403","S1(C=C(CCC(=O)O)C=C1)","OC(O)=CCC1=CSC=C1","InChI=1S/C7H8O2S/c8-7(9)2-1-6-3-4-10-5-6/h2-5,8-9H,1H2","HROLLJGAIIWUEP-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.45
"13632","[Br]C1(=CC([N+](=O)[O-])=C(O)C(=C1)C=O)","[O-][N+](=O)C1C=C(Br)C=C(C=O)C=1O","InChI=1S/C7H4BrNO4/c8-5-1-4(3-10)7(11)6(2-5)9(12)13/h1-3,11H","YEYPSUQQZNDKDE-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",4.46
"12107","O=C(O)C1(=CC=C(OCC(C)C)C=C1)","CC(C)COC1C=CC(=CC=1)C(O)=O","InChI=1S/C11H14O3/c1-8(2)7-14-10-5-3-9(4-6-10)11(12)13/h3-6,8H,7H2,1-2H3,(H,12,13)","WTIHDAFXKHTFEG-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",4.48
"10523","O=C(O)C=CC1(=C(C=CC=C1)C)","CC1C=CC=CC=1C=CC(O)=O","InChI=1S/C10H10O2/c1-8-4-2-3-5-9(8)6-7-10(11)12/h2-7H,1H3,(H,11,12)","RSWBWHPZXKLUEX-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",4.5
"17767","O=C1(CC(=O)CC1)","OC1CC(=O)CC=1","InChI=1S/C5H6O2/c6-4-1-2-5(7)3-4/h1,6H,2-3H2","ITNRBGQNXSMADE-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",4.5
"15757","[70SH]C(C1(=CC=CC=C1))=CC(=O)NC2(=CC=CC=C2)","O=C(C=C(S)C1C=CC=CC=1)NC1C=CC=CC=1","InChI=1S/C15H13NOS/c17-15(16-13-9-5-2-6-10-13)11-14(18)12-7-3-1-4-8-12/h1-11,18H,(H,16,17)","PMCYKOJLNSOVTI-UHFFFAOYSA-N","?","22","spectrophotometric","a1/apparent","?","acidic",4.51
"10341","O=C(O)CC=CCC","CCC=CC=C(O)O","InChI=1S/C6H10O2/c1-2-3-4-5-6(7)8/h3-5,7-8H,2H2,1H3","WJJFZQJZLVWTAM-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",4.52
"16954","[Se](=O)(O)C2(=CC=C(C1(=CC=CC=C1))C=C2)","O[Se](=O)C1C=CC(=CC=1)C1C=CC=CC=1","InChI=1S/C12H10O2Se/c13-15(14)12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9H,(H,13,14)","QZBDRGAVOVNKCQ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.53
"13519","O=C(O)C1(=C(C=C(OCC)C=C1)C)","CC1C=C(C=CC=1C(O)=O)OCC","InChI=1S/C10H12O3/c1-3-13-8-4-5-9(10(11)12)7(2)6-8/h4-6H,3H2,1-2H3,(H,11,12)","NPJNAEZUNKBQET-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",4.54
"14198","S1(C(=CC=C1)CCCC(=O)O)","OC(O)=CCCC1=CC=CS1","InChI=1S/C8H10O2S/c9-8(10)5-1-3-7-4-2-6-11-7/h2,4-6,9-10H,1,3H2","LZUXYMUIGBYYCS-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.54
"11469","O=C(O)C1(=C(OC=C1C)C)","CC1OC=C(C)C=1C(O)=O","InChI=1S/C7H8O3/c1-4-3-10-5(2)6(4)7(8)9/h3H,1-2H3,(H,8,9)","JFXXYKVSLHRBAA-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",4.55
"13526","O=C(O)C1(=CC=C(OC(C)C)C=C1)","CC(C)OC1C=CC(=CC=1)C(O)=O","InChI=1S/C10H12O3/c1-7(2)13-9-5-3-8(4-6-9)10(11)12/h3-7H,1-2H3,(H,11,12)","ZVERWTXKKWSSHH-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",4.57
"11287","ClC1(=C(C=C2(N=NN(C2(=C1))O))C)","CC1C=C2N=NN(O)C2=CC=1Cl","InChI=1S/C7H6ClN3O/c1-4-2-6-7(3-5(4)8)11(12)10-9-6/h2-3,12H,1H3","LNHHUBMHUQEWIJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",4.57
"11839","O=C(O)C(C=C=CC)(C)C","CC=C=CC(C)(C)C(O)=O","InChI=1S/C8H12O2/c1-4-5-6-8(2,3)7(9)10/h4,6H,1-3H3,(H,9,10)","LVGSYIPUWLQTMN-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.58
"12693","O=C(N)C(CC(=O)O)C","CC(CC(O)=O)C(=N)O","InChI=1S/C5H9NO3/c1-3(5(6)9)2-4(7)8/h3H,2H2,1H3,(H2,6,9)(H,7,8)","OAMWNDMMJLINIH-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",4.59
"16780","O=C(OC)C1(N(C(=O)C)CC(C1CC(=O)O)C(=C)C)","CC(=C)C1CN(C(C1C=C(O)O)=C(O)OC)C(=C)O","InChI=1S/C13H19NO5/c1-7(2)10-6-14(8(3)15)12(13(18)19-4)9(10)5-11(16)17/h5,9-10,15-18H,1,3,6H2,2,4H3","SRQISOPLPWWSDZ-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",4.6
"10349","O=C(O)CC=C(C)C","CC(C)=CC=C(O)O","InChI=1S/C6H10O2/c1-5(2)3-4-6(7)8/h3-4,7-8H,1-2H3","OLJAGKMCNKVRBF-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",4.6
"12597","O=C(C(C(=O)C)C=O)C","C=C(O)C(C=O)C(=C)O","InChI=1S/C6H8O3/c1-4(8)6(3-7)5(2)9/h3,6,8-9H,1-2H2","BPXXAMGNXWDBTO-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",4.6
"13525","O=C(O)C1(=CC=C(OCCC)C=C1)","CCCOC1C=CC(=CC=1)C(O)=O","InChI=1S/C10H12O3/c1-2-7-13-9-5-3-8(4-6-9)10(11)12/h3-6H,2,7H2,1H3,(H,11,12)","GDFUWFOCYZZGQU-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",4.63
"14689","O=C(O)CCCC(C#N)C1(=CC=CC=C1)","N#CC(CCC=C(O)O)C1C=CC=CC=1","InChI=1S/C12H13NO2/c13-9-11(7-4-8-12(14)15)10-5-2-1-3-6-10/h1-3,5-6,8,11,14-15H,4,7H2","WXXFFLMSQQOUFJ-UHFFFAOYSA-N","?","25","conductometric","a/apparent","?","acidic",4.64
"13517","O=C(O)CCC1(=CC(OC)=CC=C1)","COC1C=C(CC=C(O)O)C=CC=1","InChI=1S/C10H12O3/c1-13-9-4-2-3-8(7-9)5-6-10(11)12/h2-4,6-7,11-12H,5H2,1H3","GNQPSBXBMWHHOA-UHFFFAOYSA-N","?","25","conductometric","thermodynamic","?","acidic",4.65
"16776","FC(F)(F)C(=O)CC(=O)C1(=NC(C)(C)N(C1(C)C)O)","CC1(C)N=C(C(=O)C=C(O)C(F)(F)F)C(C)(C)N1O","InChI=1S/C11H15F3N2O3/c1-9(2)8(15-10(3,4)16(9)19)6(17)5-7(18)11(12,13)14/h5,18-19H,1-4H3","JZRNESJDISLUCJ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",4.66
"13258","[Se](=O)(O)C2(=CC=1(C(=CC=CC=1)C=C2))","O[Se](=O)C1=CC2=CC=CC=C2C=C1","InChI=1S/C10H8O2Se/c11-13(12)10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,(H,11,12)","IWILMTPPIHHOPE-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.67
"15730","O=C(O)C2(=CC=C(N=NC=1(C(=NNC=1N)N))C=C2)","NC1=NNC(N)=C1N=NC1C=CC(=CC=1)C(O)=O","InChI=1S/C10H10N6O2/c11-8-7(9(12)16-15-8)14-13-6-3-1-5(2-4-6)10(17)18/h1-4H,(H,17,18)(H5,11,12,15,16)","NCWCSLXGDWIAIT-UHFFFAOYSA-N","?","25","spectrophotometric","a2/apparent","?","acidic",4.68
"17599","O=C(O)C=CCC","CCC=CC(O)=O","InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h3-4H,2H2,1H3,(H,6,7)","YIYBQIKDCADOSF-UHFFFAOYSA-N","?","25","conductometric","thermodynamic","?","acidic",4.69
"17227","O=C(O)C","C=C(O)O","InChI=1S/C2H4O2/c1-2(3)4/h3-4H,1H2","LONYOMRPNGXPGP-UHFFFAOYSA-N","?","23","mean from 39","a1/apparent","O-H","acidic",4.7
"14631","ClC1(=C(NN=C(C#N)C#N)C(Cl)=CC=C1)","N#CC(C#N)N=NC1C(Cl)=CC=CC=1Cl","InChI=1S/C9H4Cl2N4/c10-7-2-1-3-8(11)9(7)15-14-6(4-12)5-13/h1-3,6H","AEQGCSSRAKAFGV-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",4.7
"10342","O=C(O)CCC=CC","CC=CCC=C(O)O","InChI=1S/C6H10O2/c1-2-3-4-5-6(7)8/h2-3,5,7-8H,4H2,1H3","VLISRVLGJCEGDG-UHFFFAOYSA-N","?","25","conductometric","thermodynamic","?","acidic",4.72
"17446","[SeH]CC[NH+](C)C","CN(C)CC[SeH]","InChI=1S/C4H11NSe/c1-5(2)3-4-6/h6H,3-4H2,1-2H3","DIIOWUSRPSUBTN-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","acidic",4.74
"14906","O=C(O)CCCCC(C#N)C1(=CC=CC=C1)","N#CC(CCCC=C(O)O)C1C=CC=CC=1","InChI=1S/C13H15NO2/c14-10-12(8-4-5-9-13(15)16)11-6-2-1-3-7-11/h1-3,6-7,9,12,15-16H,4-5,8H2","QZKNFDNQJMSOIB-UHFFFAOYSA-N","?","25","conductometric","a/apparent","?","acidic",4.75
"10517","O=C(O)CCCC1(=CC=CC=C1)","OC(O)=CCCC1C=CC=CC=1","InChI=1S/C10H12O2/c11-10(12)8-4-7-9-5-2-1-3-6-9/h1-3,5-6,8,11-12H,4,7H2","MWLNKVWPTZRTNE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","COOH","acidic",4.78
"16270","O=C(N)C(C1(=CC=CC=C1))CCCCC(=O)O","N=C(O)C(CCCC=C(O)O)C1C=CC=CC=1","InChI=1S/C13H17NO3/c14-13(17)11(8-4-5-9-12(15)16)10-6-2-1-3-7-10/h1-3,6-7,9,11,15-16H,4-5,8H2,(H2,14,17)","SHQWBDZSVYQOGE-UHFFFAOYSA-N","?","25","conductometric","a/apparent","?","acidic",4.79
"12794","[Se](=O)(O)C1(=CC=CC=C1)","O[Se](=O)C1C=CC=CC=1","InChI=1S/C6H6O2Se/c7-9(8)6-4-2-1-3-5-6/h1-5H,(H,7,8)","WIHKGDVGLJJAMC-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.79
"17911","OC=1([NH+]=C(N)NC=1)","NC1NC=C(O)N=1","InChI=1S/C3H5N3O/c4-3-5-1-2(7)6-3/h1,7H,(H3,4,5,6)","AEGRGDYHZFLAGY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.8
"11377","O=C(O)CC1(CCCCC1)","OC(O)=CC1CCCCC1","InChI=1S/C8H14O2/c9-8(10)6-7-4-2-1-3-5-7/h6-7,9-10H,1-5H2","CXTNJDVIRSJCSI-UHFFFAOYSA-N","?","22","mean from 3","a1/apparent","?","acidic",4.8
"17066","O=C(O)CCCC=2(C1(=C(C=CC=C1)NC=2))","OC(O)=CCCC1=CNC2C=CC=CC1=2","InChI=1S/C12H13NO2/c14-12(15)7-3-4-9-8-13-11-6-2-1-5-10(9)11/h1-2,5-8,13-15H,3-4H2","QHKUTYAYENKOEC-UHFFFAOYSA-N","?",,"mean from 2","a/apparent","?","acidic",4.82
"17490","O=C(O)CC","CC=C(O)O","InChI=1S/C3H6O2/c1-2-3(4)5/h2,4-5H,1H3","JNLTYWDDGFTRSX-UHFFFAOYSA-N","?","23","mean from 7","a1/apparent","COOH","acidic",4.83
"10353","O=C(O)CC(CC)C","CCC(C)C=C(O)O","InChI=1S/C6H12O2/c1-3-5(2)4-6(7)8/h4-5,7-8H,3H2,1-2H3","PTAMVZASHRYMQR-UHFFFAOYSA-N","?","18","potentiometric","apparent","?","acidic",4.84
"17576","N1(=NNC=N1)","C1NN=NN=1","InChI=1S/CH2N4/c1-2-4-5-3-1/h1H,(H,2,3,4,5)","KJUGUADJHNHALS-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","N-H","acidic",4.84
"12275","N#CCCN(C1(=NN=NN1))CCC#N","N#CCCN(CCC#N)C1NN=NN=1","InChI=1S/C7H9N7/c8-3-1-5-14(6-2-4-9)7-10-12-13-11-7/h1-2,5-6H2,(H,10,11,12,13)","SFZBBCWZAPTNNW-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",4.85
"10617","O=C(O)CCC1(CCC(O)CC1)","OC1CCC(CC=C(O)O)CC1","InChI=1S/C9H16O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h6-8,10-12H,1-5H2","YZWCFJLFQPRCPV-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",4.86
"12745","N2(=C1(N=NNC1=CN=C2))","C1N=CN=C2N=NNC2=1","InChI=1S/C4H3N5/c1-3-4(6-2-5-1)8-9-7-3/h1-2H,(H,5,6,7,8,9)","GIIGHSIIKVOWKZ-UHFFFAOYSA-N","?","20","mean from 2","a2/apparent","?","acidic",4.88
"11836","O=C(O)CCCC(C)(C)C","CC(C)(C)CCC=C(O)O","InChI=1S/C8H16O2/c1-8(2,3)6-4-5-7(9)10/h5,9-10H,4,6H2,1-3H3","GTQXHFSWHOPZQI-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","COOH","acidic",4.88
"11358","S(=O)(=O)(NC(=O)N)CC(=O)NC","C/N=C(/O)\CS(=O)(=O)NC(N)=O","InChI=1S/C4H9N3O4S/c1-6-3(8)2-12(10,11)7-4(5)9/h2H2,1H3,(H,6,8)(H3,5,7,9)","HTUFVCKXZROIOG-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.89
"17057","O=C1(NC(OC2(=C1C=CC=C2))CC(=O)O)","OC(O)=CC1NC(=O)C2C=CC=CC=2O1","InChI=1S/C10H9NO4/c12-9(13)5-8-11-10(14)6-3-1-2-4-7(6)15-8/h1-5,8,12-13H,(H,11,14)","QVTBQNNWFXZOJP-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",4.9
"11422","[Br]C1(=C(O)C=CC(C=C1)=O)","OC1C=CC(=O)C=CC=1Br","InChI=1S/C7H5BrO2/c8-6-3-1-5(9)2-4-7(6)10/h1-4,10H","WPLOAOXHEXJGRP-UHFFFAOYSA-N","?","20",,"a/apparent","?","acidic",4.9
"16173","ClC1(=C(O)C(=C(Cl)C=C1Cl)C[NH+]2(CCOCC2))","OC1=C(CN2CCOCC2)C(Cl)=CC(Cl)=C1Cl","InChI=1S/C11H12Cl3NO2/c12-8-5-9(13)10(14)11(16)7(8)6-15-1-3-17-4-2-15/h5,16H,1-4,6H2","SXLCRVXLZXSECK-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",4.915
"15453","O=C(O)CCCCCCCC=CCCCCCCCC","CCCCCCCCC=CCCCCCCC=C(O)O","InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10,17,19-20H,2-8,11-16H2,1H3","VPEDGILPWLTVIT-UHFFFAOYSA-N","?","19.9",,"a1/thermodynamic","H(1+)","acidic",4.95
"14068","[Si](CCCCC(=O)O)(C)(C)C","C[Si](C)(C)CCCC=C(O)O","InChI=1S/C8H18O2Si/c1-11(2,3)7-5-4-6-8(9)10/h6,9-10H,4-5,7H2,1-3H3","VGWFEQTUPASBBO-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.96
"10179","S1(C(=NC=C1OC)N)","COC1=CN=C(N)S1","InChI=1S/C4H6N2OS/c1-7-3-2-6-4(5)8-3/h2H,1H3,(H2,5,6)","OZNOHWKQLWLLAG-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","acidic",4.98
"15054","O=C(O)CCC1(=NN=NN1C2(=CC=CC=C2))","OC(O)=CCC1=NN=NN1C1C=CC=CC=1","InChI=1S/C10H10N4O2/c15-10(16)7-6-9-11-12-13-14(9)8-4-2-1-3-5-8/h1-5,7,15-16H,6H2","FDNHRZBDKYZNMV-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",5.0
"17398","[Br]C(C#N)C#N","N#CC(Br)C#N","InChI=1S/C3HBrN2/c4-3(1-5)2-6/h3H","SFRZRFWPESUWKP-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.0
"14748","O[N+]#C","C#[N+]O","InChI=1S/CHNO/c1-2-3/h1H/p+1","UXKUODQYLDZXDL-UHFFFAOYSA-O","?","25",,"a/thermodynamic","?","acidic",5.0
"17887","OC1(=C[NH+]=CC=C1)","OC1=CN=CC=C1","InChI=1S/C5H5NO/c7-5-2-1-3-6-4-5/h1-4,7H","GRFNBEZIAWKNCO-UHFFFAOYSA-N","?","24","mean from 8","a1/apparent","?","acidic",5.01
"10372","O=C(O)CCCC=O","OC=CCC=C(O)O","InChI=1S/C5H8O3/c6-4-2-1-3-5(7)8/h2-4,6-8H,1H2","TUIFIAIKFSZYJT-UHFFFAOYSA-N","?","19","potentiometric","a/thermodynamic","?","acidic",5.02
"12157","O=[N+]([O-])C1(=C(O)C=CC(=C1)[N+](C)(C)C)","C[N+](C)(C)C1=CC(=C(O)C=C1)[N+]([O-])=O","InChI=1S/C9H12N2O3/c1-11(2,3)7-4-5-9(12)8(6-7)10(13)14/h4-6H,1-3H3/p+1","IFVNVUCRFDHCBM-UHFFFAOYSA-O","?","25","spectrophotometric","a1/apparent","?","acidic",5.03
"17608","O=C(O)C(C)(C)C","CC(C)(C)C(O)=O","InChI=1S/C5H10O2/c1-5(2,3)4(6)7/h1-3H3,(H,6,7)","IUGYQRQAERSCNH-UHFFFAOYSA-N","?","23","mean from 5","a1/apparent","COOH","acidic",5.04
"16180","ClC1(=C(Cl)C=C(Cl)C(=C1C[NH+]2(CCCCC2))O)","OC1C(CN2CCCCC2)=C(Cl)C(Cl)=CC=1Cl","InChI=1S/C12H14Cl3NO/c13-9-6-10(14)12(17)8(11(9)15)7-16-4-2-1-3-5-16/h6,17H,1-5,7H2","LYOJCXAXCLIMPH-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","acidic",5.06
"13612","O=[N+]([O-])C1(=C(O)C=CC(=C1)C(=O)C)","C=C(O)C1C=CC(O)=C(C=1)[N+]([O-])=O","InChI=1S/C8H7NO4/c1-5(10)6-2-3-8(11)7(4-6)9(12)13/h2-4,10-11H,1H2","KAXMTVCNYCQOSX-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",5.09
"10505","O=C(N)C(=NO)C#N","NC(=O)C(C#N)N=O","InChI=1S/C3H3N3O2/c4-1-2(6-8)3(5)7/h2H,(H2,5,7)","DXISQUITOXALCU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","C=NOH","acidic",5.12
"15151","O=C(C1(=C[N+](O)=C([O-])C=C1))C2(=CC=CC=C2)","OC1C=CC(=C[N+]=1O)C(=O)C1C=CC=CC=1","InChI=1S/C12H9NO3/c14-11-7-6-10(8-13(11)16)12(15)9-4-2-1-3-5-9/h1-8,16H/p+1","NSPSKGHNNHUNOK-UHFFFAOYSA-O","?",,"potentiometric","a/apparent","?","acidic",5.13
"10499","O=[N+]([O-])C(C(=O)C)C","CC(C(=C)O)[N+]([O-])=O","InChI=1S/C4H7NO3/c1-3(4(2)6)5(7)8/h3,6H,2H2,1H3","BEFAEEMFPNUWSP-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","O=C(Me)-CH","acidic",5.15
"17130","S(=O)(=O)(C=1(NN=NC=1))CC2(=CC=CC=C2)","O=S(=O)(CC1C=CC=CC=1)C1=CN=NN1","InChI=1S/C9H9N3O2S/c13-15(14,9-6-10-12-11-9)7-8-4-2-1-3-5-8/h1-6H,7H2,(H,10,11,12)","JRDBKQITQPXRMO-UHFFFAOYSA-N","?","23","spectrophotometric","a1/apparent","NH","acidic",5.15
"10881","O=[N+]([O-])CC(=O)C1(=CC=CC=C1)","[O-][N+](=O)C=C(O)C1C=CC=CC=1","InChI=1S/C8H7NO3/c10-8(6-9(11)12)7-4-2-1-3-5-7/h1-6,10H","WLPFGUHYQFUBJX-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","acidic",5.19
"14881","ClC1(=CC(=C(O)C(=C1)C[NH+](C)C)C[NH+](C)C)","CN(C)CC1C=C(Cl)C=C(CN(C)C)C=1O","InChI=1S/C12H19ClN2O/c1-14(2)7-9-5-11(13)6-10(12(9)16)8-15(3)4/h5-6,16H,7-8H2,1-4H3","YYMJQPRNZRJYFY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.2
"11390","O=C1(CC(=O)CC(C1)(C)C)","CC1(C)C=C(O)CC(O)=C1","InChI=1S/C8H12O2/c1-8(2)4-6(9)3-7(10)5-8/h4-5,9-10H,3H2,1-2H3","GTXXXOAGEJHHCE-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","?","acidic",5.21
"17351","[Se](=O)(O)CCC","CCC[Se](O)=O","InChI=1S/C3H8O2Se/c1-2-3-6(4)5/h2-3H2,1H3,(H,4,5)","PEDKRBWGEAUUKD-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",5.25
"10396","O=[N+]([O-])C([N+](=O)[O-])C","CC([N+]([O-])=O)[N+]([O-])=O","InChI=1S/C2H4N2O4/c1-2(3(5)6)4(7)8/h2H,1H3","LKKHEZBRRGJBGH-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",5.28
"16962","O=C(O)CC1(C(C=2(C=C(O)C=CC=2(C1)))C)","CC1C(CC2=CC=C(O)C=C21)C=C(O)O","InChI=1S/C12H14O3/c1-7-9(5-12(14)15)4-8-2-3-10(13)6-11(7)8/h2-3,5-7,9,13-15H,4H2,1H3","OCCRGHFIDIUCAG-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",5.3
"14062","ClC[Si](CC(C(=O)O)C)(C)C","CC(C[Si](C)(C)CCl)=C(O)O","InChI=1S/C7H15ClO2Si/c1-6(7(9)10)4-11(2,3)5-8/h9-10H,4-5H2,1-3H3","KMUFKYUUMJANKH-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.32
"11498","O=[N+]([O-])C1(=NNC(=N1)OC)","COC1NN=C(N=1)[N+]([O-])=O","InChI=1S/C3H4N4O3/c1-10-3-4-2(5-6-3)7(8)9/h1H3,(H,4,5,6)","UWLMHJSOAOQYSF-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","N-H","acidic",5.35
"11610","ON=NC1(=NN(C)C(=N1)N)","CN1N=C(NN=O)N=C1N","InChI=1S/C3H6N6O/c1-9-2(4)5-3(7-9)6-8-10/h1H3,(H3,4,5,6,7,10)","MTEUQYNBZKTNSZ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","O-H","acidic",5.36
"10149","OC1(=NC=[NH+]C(=C1)[O-])","OC1C=C(O)N=CN=1","InChI=1S/C4H4N2O2/c7-3-1-4(8)6-2-5-3/h1-2H,(H2,5,6,7,8)","DUFGYCAXVIUXIP-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",5.4
"10871","O=C1(C(=NO)C(=O)CC(C1)(C)C)","CC1(C)C=C(O)C(N=O)C(O)=C1","InChI=1S/C8H11NO3/c1-8(2)3-5(10)7(9-12)6(11)4-8/h3-4,7,10-11H,1-2H3","UYLHVDHPDVSPOX-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",5.4
"10412","OC(=N[N+](C)(C)C)C","C/C(/O)=N\[N+](C)(C)C","InChI=1S/C5H12N2O/c1-5(8)6-7(2,3)4/h1-4H3/p+1","IUFAEQDMEMKFCW-UHFFFAOYSA-O","?","24","mean from 2","a1/apparent","?","acidic",5.42
"16452","S(=O)(=O)(NC1(=NC(=CC=N1)C))C2(=CC=C(NC(=O)C)C=C2)","CC1C=CN=C(NS(=O)(=O)C2=CC=C(C=C2)/N=C(\C)/O)N=1","InChI=1S/C13H14N4O3S/c1-9-7-8-14-13(15-9)17-21(19,20)12-5-3-11(4-6-12)16-10(2)18/h3-8H,1-2H3,(H,16,18)(H,14,15,17)","PHFJZKMLXDFUNB-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.46
"12752","ClC1(=C(Cl)C=CC(=C1)S)","SC1=CC(Cl)=C(Cl)C=C1","InChI=1S/C6H4Cl2S/c7-5-2-1-4(9)3-6(5)8/h1-3,9H","HNJZDPKMMZXSKT-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",5.48
"16274","O=[N+]([O-])C1(=CC(=C(NN=C(C#N)C#N)C=C1)C)","CC1C=C(C=CC=1N=NC(C#N)C#N)[N+]([O-])=O","InChI=1S/C10H7N5O2/c1-7-4-9(15(16)17)2-3-10(7)14-13-8(5-11)6-12/h2-4,8H,1H3","FOCDHQDHFYGVDG-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",5.5
"12598","O(C(O)C=C)CC(O)C","CC(O)COC(O)C=C","InChI=1S/C6H12O3/c1-3-6(8)9-4-5(2)7/h3,5-8H,1,4H2,2H3","RXRDJNAADGARDP-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","R(R'O)C-OH","acidic",5.5
"10061","N1(=NNC(=N1)C(C)C)","CC(C)C1NN=NN=1","InChI=1S/C4H8N4/c1-3(2)4-5-7-8-6-4/h3H,1-2H3,(H,5,6,7,8)","RFFXUEDBNNOGDO-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.55
"16101","O=[N+]([O-])C1(=CC(=C(O)C=C1)C[NH+]2(CCOCC2))","[O-][N+](=O)C1C=C(CN2CCOCC2)C(O)=CC=1","InChI=1S/C11H14N2O4/c14-11-2-1-10(13(15)16)7-9(11)8-12-3-5-17-6-4-12/h1-2,7,14H,3-6,8H2","FHQJAMUJPVTFPX-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","O-H","acidic",5.61
"12759","O=C1(C=CC(O)=CC=C1)","OC1=CC=CC(=O)C=C1","InChI=1S/C7H6O2/c8-6-2-1-3-7(9)5-4-6/h1-5,8H","DTRXCAYCFNOXMH-UHFFFAOYSA-N","?","20","mean from 2","a/apparent","?","acidic",5.64
